Start,Diver,Gender,Discipline,Line,Official Top,AP,RP,Card,Points,Remarks,Title Event,Event Type,Day,Category Event,Date,Name,Country,Month,Experience Dive,Experience Discipline
4,Cassandra Cooper (CAN),2.0,3.0,1.0,08:50,60,47 m,YELLOW,33.0,"No tag,rp<ap",Depth World Championship,Depth Competition,2021-09-28,World Championship,2021-09-28,Cassandra Cooper,CAN,9,4,1
18,Cassandra Cooper (CAN),2.0,1.0,1.0,16:40,55,55 m,WHITE,55.0,Ok,AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-02,World Championship,2022-08-02,Cassandra Cooper,CAN,8,5,3
9,Cassandra Cooper (CAN),2.0,2.0,1.0,14:50,70,70 m,WHITE,70.0,Ok,AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-05,World Championship,2022-08-05,Cassandra Cooper,CAN,8,6,2
6,Cassandra Cooper (CAN),2.0,2.0,1.0,14:20,74,66 m,YELLOW,57.0,"Rpap,no tag",AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-06,World Championship,2022-08-06,Cassandra Cooper,CAN,8,7,3
9,Cassandra Cooper (CAN),2.0,3.0,1.0,14:50,69,69 m,WHITE,69.0,Ok,AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-08,World Championship,2022-08-08,Cassandra Cooper,CAN,8,8,2
12,Cassandra Cooper (CAN),2.0,2.0,1.0,11:30,70,70 m,RED,0,Dqsp,CAMOTES AIDA FREEDIVING CHALLENGE,Depth Competition,2023-03-31,other,2023-03-31,Cassandra Cooper,CAN,3,9,4
9,Cassandra Cooper (CAN),2.0,2.0,1.0,11:30,75,75 m,WHITE,75,Ok,CAMOTES AIDA FREEDIVING CHALLENGE,Depth Competition,2023-04-02,other,2023-04-02,Cassandra Cooper,CAN,4,10,5
7,Cassandra Cooper (CAN),2.0,2.0,1.0,10:40,80,72 m,YELLOW,63,"No tag,under ap",CAMOTES AIDA FREEDIVING CHALLENGE,Depth Competition,2023-04-04,other,2023-04-04,Cassandra Cooper,CAN,4,11,6
9,Cassandra Cooper (CAN),2.0,2.0,,00:00,83,67 m,YELLOW,50,No tag,AIDA IDA ASIA Depth Challenge,Depth Competition,2023-05-13,other,2023-05-13,Cassandra Cooper,CAN,5,12,7
5,Cassandra Cooper (CAN),2.0,2.0,,00:00,81,81 m,WHITE,81,Ok,AIDA IDA ASIA Depth Challenge,Depth Competition,2023-05-15,other,2023-05-15,Cassandra Cooper,CAN,5,13,8
4,Cassandra Cooper (CAN),2.0,2.0,,00:00,83,70 m,YELLOW,56,No tag,AIDA IDA ASIA Depth Challenge,Depth Competition,2023-05-16,other,2023-05-16,Cassandra Cooper,CAN,5,14,9
8,Cassandra Cooper (CAN),2.0,2.0,,00:00,85,13 m,RED,0,"No tag,under ap,dqsp",AIDA IDA ASIA Depth Challenge,Depth Competition,2023-05-17,other,2023-05-17,Cassandra Cooper,CAN,5,15,10
13,Cassandra Ebner (CAN),2.0,2.0,1.0,02:00,10,10 m,WHITE,10.0,Ok,Howe Deep 2022 AIDA Freediving Depth Competition,Depth Competition,2022-09-03,other,2022-09-03,Cassandra Ebner,CAN,9,1,1
11,Cassandra Ebner (CAN),2.0,2.0,,00:00,18,4 m,RED,0.0,"No tag,under ap,dqsp",Howe Deep 2022 AIDA Freediving Depth Competition,Depth Competition,2022-09-04,other,2022-09-04,Cassandra Ebner,CAN,9,2,2
17,Cassandria De Bellefeuille (CAN),2.0,2.0,,00:00,30,30 m,WHITE,30.0,OK,Canadian Nationals Depth Competition,Depth Competition,2012-08-11,other,2012-08-11,Cassandria De Bellefeuille,CAN,8,1,1
18,Cassandria De Bellefeuille (CAN),2.0,3.0,,00:00,33,33 m,WHITE,33.0,OK,Canadian Nationals Depth Competition,Depth Competition,2012-08-11,other,2012-08-11,Cassandria De Bellefeuille,CAN,8,2,1
13,Cassia Barnard-Royer (DMA),2.0,2.0,,00:00,25,25 m,WHITE,25,Ok,Deep Dominica Freediving Competition AIDA,Depth Competition,2023-06-21,other,2023-06-21,Cassia Barnard-Royer,DMA,6,1,1
1,Cassia Barnard-Royer (DMA),2.0,2.0,,00:00,30,30 m NR,WHITE,30,Ok,Deep Dominica Freediving Competition AIDA,Depth Competition,2023-06-26,other,2023-06-26,Cassia Barnard-Royer,DMA,6,2,2
8,Cassia Barnard-Royer (DMA),2.0,3.0,,00:00,38,38 m NR,WHITE,38,Ok,Deep Dominica Freediving Competition AIDA,Depth Competition,2023-06-29,other,2023-06-29,Cassia Barnard-Royer,DMA,6,3,1
15,Catherine Charnley (AUS),2.0,2.0,,00:00,40,40 m,WHITE,40.0,OK,AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013,World Championship,2013-09-15,World Championship,2013-09-15,Catherine Charnley,AUS,9,1,1
25,Catherine Charnley (AUS),2.0,2.0,,00:00,40,40 m,WHITE,40.0,OK,Triple Depth ,Mixed Competition,2013-10-21,other,2013-10-21,Catherine Charnley,AUS,10,2,2
26,Catherine Charnley (AUS),2.0,3.0,,00:00,30,30 m,WHITE,30.0,OK,Triple Depth ,Mixed Competition,2013-10-21,other,2013-10-21,Catherine Charnley,AUS,10,3,1
27,Catherine Charnley (AUS),2.0,1.0,,00:00,24,24 m,WHITE,24.0,OK,Triple Depth ,Mixed Competition,2013-10-21,other,2013-10-21,Catherine Charnley,AUS,10,4,1
27,Catherine Charnley (AUS),2.0,2.0,,00:00,42,42 m,WHITE,42.0,OK,Dive Wellington/Beuchat New Zealand Freediving National Depth Championships,Depth Competition,2014-03-21,other,2014-03-21,Catherine Charnley,AUS,3,5,3
28,Catherine Charnley (AUS),2.0,3.0,,00:00,45,45 m,WHITE,45.0,OK,Dive Wellington/Beuchat New Zealand Freediving National Depth Championships,Depth Competition,2014-03-21,other,2014-03-21,Catherine Charnley,AUS,3,6,2
29,Catherine Charnley (AUS),2.0,1.0,,00:00,40,40 m,YELLOW,0.0,PEN,Dive Wellington/Beuchat New Zealand Freediving National Depth Championships,Depth Competition,2014-03-21,other,2014-03-21,Catherine Charnley,AUS,3,7,2
24,Catherine Charnley (AUS),2.0,1.0,,00:00,53,31 m,RED,-23.0,DQOTHER,Freedive Paradise 2014,Mixed Competition,2014-06-07,other,2014-06-07,Catherine Charnley,AUS,6,8,3
25,Catherine Charnley (AUS),2.0,1.0,,00:00,53,48 m,RED,-6.0,DQSP,Freedive Paradise 2014,Mixed Competition,2014-06-07,other,2014-06-07,Catherine Charnley,AUS,6,9,4
21,Catherine Yinzen Wu (TPE),2.0,2.0,,00:00,41,41 m,WHITE,41,Ok,Silvia Cup - AIDA Rookie Depth Games,Depth Competition,2023-03-05,other,2023-03-05,Catherine Yinzen Wu,TPE,3,1,1
5,Catia Machado (PRT),2.0,3.0,,00:00,15,15 m,YELLOW,10.0,Grab,Azores Freediving Open 2018,Depth Competition,2018-08-04,other,2018-08-04,Catia Machado,PRT,8,1,1
13,Catia Machado (PRT),2.0,2.0,,00:00,14,14 m,WHITE,14.0,-,Azores Freediving Open 2018,Depth Competition,2018-08-04,other,2018-08-04,Catia Machado,PRT,8,2,1
4,Catia Machado (PRT),2.0,3.0,,00:00,17,17 m,WHITE,17.0,-,Azores Freediving Open 2018,Depth Competition,2018-08-05,other,2018-08-05,Catia Machado,PRT,8,3,2
14,Catia Machado (PRT),2.0,2.0,,00:00,16,16 m,WHITE,16.0,-,Azores Freediving Open 2018,Depth Competition,2018-08-05,other,2018-08-05,Catia Machado,PRT,8,4,2
28,Cesiah Madrid Aguilar Naranjo (MEX),2.0,2.0,,00:00,40,40 m,WHITE,40.0,Ok,Aida Azul freediving Challenge - September 2022 edition,Depth Competition,2022-09-24,other,2022-09-24,Cesiah Madrid Aguilar Naranjo,MEX,9,1,1
37,Cesiah Madrid Aguilar Naranjo (MEX),2.0,2.0,,00:00,50,50 m,WHITE,50,Ok,AIDA Azul freediving Challenge - May 2023 edition,Depth Competition,2023-05-28,other,2023-05-28,Cesiah Madrid Aguilar Naranjo,MEX,5,2,2
4,Chaeyeon Park (KOR),2.0,3.0,,00:00,30,30 m,WHITE,30.0,-,'Korea Cup' Depth Competition,Depth Competition,2017-10-28,other,2017-10-28,Chaeyeon Park,KOR,10,1,1
21,Chantal Marzin (FRA),2.0,3.0,,00:00,60,60 m,WHITE,60.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-05-14,World Championship,2021-05-14,Chantal Marzin,FRA,5,1,1
27,Chantal Marzin (FRA),2.0,2.0,,00:00,45,45 m,WHITE,45.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-05-15,World Championship,2021-05-15,Chantal Marzin,FRA,5,2,1
13,Chantal Marzin (FRA),2.0,1.0,,00:00,40,40 m,RED,0.0,Dqairways,AIDA WORLD CHAMPIONSHIPS PRE-COMPETITION ANDIKAT INTERREG V-A,Depth Competition,2021-09-16,World Championship,2021-09-16,Chantal Marzin,FRA,9,3,1
1,Chantal Marzin (FRA),2.0,2.0,1.0,09:00,50,50 m,WHITE,50.0,Ok,Depth World Championship,Depth Competition,2021-09-24,World Championship,2021-09-24,Chantal Marzin,FRA,9,4,2
3,Chantal Marzin (FRA),2.0,3.0,2.0,08:45,60,60 m,WHITE,60.0,Ok,Depth World Championship,Depth Competition,2021-09-28,World Championship,2021-09-28,Chantal Marzin,FRA,9,5,2
6,Chantal Marzin (FRA),2.0,1.0,2.0,08:55,35,35 m,WHITE,35.0,Ok,Depth World Championship,Depth Competition,2021-09-30,World Championship,2021-09-30,Chantal Marzin,FRA,9,6,2
13,Chantal Marzin (FRA),2.0,3.0,,00:00,66,66 m,WHITE,66.0,Ok,AIDA NICE ABYSS CONTEST 2022,Depth Competition,2022-06-26,NAC,2022-06-26,Chantal Marzin,FRA,6,7,3
2,Chantal Marzin (FRA),2.0,2.0,1.0,09:20,70,70 m,WHITE,70.0,Ok,Depth World Championship,Depth Competition,2022-08-19,World Championship,2022-08-19,Chantal Marzin,FRA,8,8,3
14,Chantal Marzin (FRA),2.0,1.0,1.0,11:40,38,38 m,WHITE,38.0,Ok,Depth World Championship,Depth Competition,2022-08-21,World Championship,2022-08-21,Chantal Marzin,FRA,8,9,3
9,Chantal Marzin (FRA),2.0,3.0,1.0,10:40,70,70 m,WHITE,70.0,Ok,Depth World Championship,Depth Competition,2022-08-23,World Championship,2022-08-23,Chantal Marzin,FRA,8,10,4
4,Chantal Marzin (FRA),2.0,1.0,1.0,10:30,40,40 m,WHITE,40,Ok,The AIDA Cormorant Depth Challenge,Depth Competition,2023-07-21,other,2023-07-21,Chantal Marzin,FRA,7,11,4
8,Chantal Marzin (FRA),2.0,2.0,1.0,10:00,60,36 m,YELLOW,11,"No tag,under ap",The AIDA Cormorant Depth Challenge,Depth Competition,2023-07-22,other,2023-07-22,Chantal Marzin,FRA,7,12,4
18,Charesse Salaysay (PHL),2.0,2.0,,00:00,45,45 m,WHITE,45.0,Ok,Philippine Depth National Championship 2019,Depth Competition,2019-05-19,other,2019-05-19,Charesse Salaysay,PHL,5,1,1
1,Charlotte Benoit (FRA),2.0,2.0,,00:00,47,42 m,YELLOW,41.0,-,Nice Abyss Contest 2017,Depth Competition,2017-07-20,NAC,2017-07-20,Charlotte Benoit,FRA,7,1,1
10,Charlotte Benoit (FRA),2.0,2.0,,00:00,45,45 m,WHITE,45.0,-,Nice Abyss Contest 2017,Depth Competition,2017-07-21,NAC,2017-07-21,Charlotte Benoit,FRA,7,2,2
11,Charlotte Benoit (FRA),2.0,2.0,,00:00,51,45 m,YELLOW,38.0,-,Nice Abyss Contest 2017,Depth Competition,2017-07-22,NAC,2017-07-22,Charlotte Benoit,FRA,7,3,3
24,Charlotte Benoit (FRA),2.0,2.0,,00:00,50,50 m,WHITE,50.0,-,AIDA World Depth Championship 2017,World Championship,2017-08-22,World Championship,2017-08-22,Charlotte Benoit,FRA,8,4,4
6,Charlotte Khan (AUT),2.0,3.0,,00:00,25,25 m,WHITE,25.0,OK,Cool Down 2012,Depth Competition,2012-06-10,other,2012-06-10,Charlotte Khan,AUT,6,1,1
31,Chelse Goergen (USA),2.0,1.0,,00:00,20,20 m,WHITE,20.0,OK,Freedive Paradise 2015,Depth Competition,2015-08-21,other,2015-08-21,Chelse Goergen,USA,8,1,1
32,Chelse Goergen (USA),2.0,2.0,,00:00,32,32 m,RED,0.0,DQSP,Freedive Paradise 2015,Depth Competition,2015-08-21,other,2015-08-21,Chelse Goergen,USA,8,2,1
33,Chelse Goergen (USA),2.0,3.0,,00:00,25,25 m,WHITE,25.0,OK,Freedive Paradise 2015,Depth Competition,2015-08-21,other,2015-08-21,Chelse Goergen,USA,8,3,1
16,Chen Syuan Wu (TPE),2.0,2.0,1.0,11:48,56,51 m,RED,0.0,"Rpap,no tag,dqsp",Depth World Championship,Depth Competition,2022-08-19,World Championship,2022-08-19,Chen Syuan Wu,TPE,8,1,1
15,Chen Syuan Wu (TPE),2.0,1.0,1.0,11:48,35,35 m,WHITE,35.0,Ok,Depth World Championship,Depth Competition,2022-08-21,World Championship,2022-08-21,Chen Syuan Wu,TPE,8,2,1
14,Chen Syuan Wu (TPE),2.0,3.0,1.0,11:20,60,44 m,RED,0.0,"No tag,under ap,dqpull",Depth World Championship,Depth Competition,2022-08-23,World Championship,2022-08-23,Chen Syuan Wu,TPE,8,3,1
16,Chenxiao Wu (CHN),2.0,2.0,,00:00,41,41 m,WHITE,41.0,Ok,Deeper Blue Freediving Depth Competition 2019,Depth Competition,2019-08-10,other,2019-08-10,Chenxiao Wu,CHN,8,1,1
5,Chia En Hsu (TPE),2.0,3.0,,00:00,25,25 m,WHITE,25,Ok,Silvia Cup - AIDA Rookie Depth Games,Depth Competition,2023-03-05,other,2023-03-05,Chia En Hsu,TPE,3,1,1
179,Chiara Obino (ITA),2.0,3.0,,00:00,80,80 m,RED,0.0,DQBO,AIDA Team World Championships 2014,World Championship,2014-09-19,World Championship,2014-09-19,Chiara Obino,ITA,9,1,1
50,Chiara Obino (ITA),2.0,3.0,,00:00,77,77 m,RED,0.0,DQSP,FreedivingWorld Competition,Depth Competition,2015-05-25,World Championship,2015-05-25,Chiara Obino,ITA,5,2,2
51,Chiara Obino (ITA),2.0,1.0,,00:00,43,43 m,RED,0.0,DQSP,FreedivingWorld Competition,Depth Competition,2015-05-25,World Championship,2015-05-25,Chiara Obino,ITA,5,3,1
52,Chiara Obino (ITA),2.0,1.0,,00:00,46,46 m,WHITE,46.0,OK,FreedivingWorld Competition,Depth Competition,2015-05-25,World Championship,2015-05-25,Chiara Obino,ITA,5,4,2
53,Chiara Obino (ITA),2.0,1.0,,00:00,49,49 m,WHITE,49.0,OK,FreedivingWorld Competition,Depth Competition,2015-05-25,World Championship,2015-05-25,Chiara Obino,ITA,5,5,3
54,Chiara Obino (ITA),2.0,3.0,,00:00,80,80 m,WHITE,80.0,OK,FreedivingWorld Competition,Depth Competition,2015-05-25,World Championship,2015-05-25,Chiara Obino,ITA,5,6,3
2,Chiara Obino (ITA),2.0,3.0,1.0,13:40,99,90 m,YELLOW,80.0,"Rpap,no tag",AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-02,World Championship,2022-08-02,Chiara Obino,ITA,8,7,4
1,Chiara Obino (ITA),2.0,3.0,1.0,13:30,99,99 m,WHITE,99.0,Ok,AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-03,World Championship,2022-08-03,Chiara Obino,ITA,8,8,5
2,Chiara Obino (ITA),2.0,3.0,1.0,13:40,101,101 m,WHITE,101.0,Ok,AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-05,World Championship,2022-08-05,Chiara Obino,ITA,8,9,6
1,Chiara Obino (ITA),2.0,3.0,1.0,13:30,103,103 m,WHITE,103.0,Ok,AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-06,World Championship,2022-08-06,Chiara Obino,ITA,8,10,7
1,Chiara Obino (ITA),2.0,3.0,1.0,13:30,104,104 m,WHITE,104.0,Ok,AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-08,World Championship,2022-08-08,Chiara Obino,ITA,8,11,8
1,Chiara Obino (ITA),2.0,3.0,1.0,11:00,98,-,-,-,-,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-07,World Championship,2023-08-07,Chiara Obino,ITA,8,12,9
1,Chiara Obino (ITA),2.0,3.0,1.0,11:00,98,-,-,-,-,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-08,World Championship,2023-08-08,Chiara Obino,ITA,8,13,10
1,Chiara Obino (ITA),2.0,3.0,1.0,11:00,98,-,-,-,-,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-10,World Championship,2023-08-10,Chiara Obino,ITA,8,14,11
1,Chiara Obino (ITA),2.0,3.0,1.0,11:00,98,-,-,-,-,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-11,World Championship,2023-08-11,Chiara Obino,ITA,8,15,12
1,Chiara Obino (ITA),2.0,3.0,1.0,11:00,98,-,-,-,-,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-13,World Championship,2023-08-13,Chiara Obino,ITA,8,16,13
1,Chiara Obino (ITA),2.0,3.0,1.0,11:00,98,-,-,-,-,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-14,World Championship,2023-08-14,Chiara Obino,ITA,8,17,14
6,Chie Shirai (JPN),2.0,2.0,,00:00,12,12 m,WHITE,12.0,OK,Big Blue 2nd Official Competition,Depth Competition,2007-11-24,other,2007-11-24,Chie Shirai,JPN,11,1,1
15,Chieko Yamano (JPN),2.0,3.0,,00:00,25,25 m,WHITE,25.0,OK,1st Japan Freediving Championship 2003,Mixed Competition,2003-09-13,other,2003-09-13,Chieko Yamano,JPN,9,1,1
140,Chieko Yamano (JPN),2.0,3.0,,00:00,26,26 m,YELLOW,16.0,PEN,BIOS Freeology Open Classic 2004,Mixed Competition,2004-06-14,other,2004-06-14,Chieko Yamano,JPN,6,2,2
17,Chieko Yamano (JPN),2.0,3.0,,00:00,25,23 m,YELLOW,23.0,PEN,2nd Japanese Freediving Championship 2004,Competition,2004-06-27,other,2004-06-27,Chieko Yamano,JPN,6,3,3
7,Chieko Yamano (JPN),2.0,3.0,,00:00,33,33 m,WHITE,33.0,OK,Okinawa Freedive Invitational 2006,Depth Competition,2006-08-27,other,2006-08-27,Chieko Yamano,JPN,8,4,4
8,Chieko Yamano (JPN),2.0,2.0,,00:00,33,33 m,WHITE,33.0,OK,Okinawa Freedive Invitational 2006,Depth Competition,2006-08-27,other,2006-08-27,Chieko Yamano,JPN,8,5,1
1,Chieko Yamano (JPN),2.0,1.0,,00:00,23,23 m,WHITE,23.0,OK,Big Blue 2nd Official Competition,Depth Competition,2007-11-24,other,2007-11-24,Chieko Yamano,JPN,11,6,1
1,Chieko Yamano (JPN),2.0,3.0,,00:00,0,0 m,WHITE,0.0,OK,Big Blue 3rd Official Competition,Depth Competition,2008-08-03,other,2008-08-03,Chieko Yamano,JPN,8,7,5
2,Chieko Yamano (JPN),2.0,1.0,,00:00,28,28 m,WHITE,28.0,OK,Big Blue 3rd Official Competition,Depth Competition,2008-08-03,other,2008-08-03,Chieko Yamano,JPN,8,8,2
1,Chih-Lin Yeh (TPE),2.0,2.0,,00:00,35,35 m,WHITE,35.0,Ok,AIDA Kalamata Open Games,Depth Competition,2019-09-01,other,2019-09-01,Chih-Lin Yeh,TPE,9,1,1
8,Chih-Lin Yeh (TPE),2.0,2.0,,00:00,35,35 m,WHITE,35.0,Ok,AIDA AIDA Cyprus Depth Games 2019.,Depth Competition,2019-10-06,other,2019-10-06,Chih-Lin Yeh,TPE,10,2,2
3,Chih-Lin Yeh (TPE),2.0,2.0,,00:00,40,40 m,WHITE,40.0,Ok,Infinity Depth Games 5,Depth Competition,2019-10-13,other,2019-10-13,Chih-Lin Yeh,TPE,10,3,3
1,Chih-Lin Yeh (TPE),2.0,3.0,,00:00,40,40 m,WHITE,40.0,Ok,Infinity Depth Games 5,Depth Competition,2019-10-17,other,2019-10-17,Chih-Lin Yeh,TPE,10,4,1
23,Chih-Lin Yeh (TPE),2.0,2.0,,00:00,43,43 m,WHITE,43.0,Ok,Infinity Depth Games 5,Depth Competition,2019-10-19,other,2019-10-19,Chih-Lin Yeh,TPE,10,5,4
18,Chih-Lin Yeh (TPE),2.0,3.0,1.0,12:16,35,28 m,YELLOW,15.0,"Grab,no tag,rp<ap",Freedom Depth Games 2021 AIDA,Depth Competition,2021-10-14,other,2021-10-14,Chih-Lin Yeh,TPE,10,6,2
21,Chih-Lin Yeh (TPE),2.0,3.0,1.0,12:20,35,33 m,YELLOW,30.0,"No tag,rp<ap",Freedom Depth Games 2021 AIDA,Depth Competition,2021-10-16,other,2021-10-16,Chih-Lin Yeh,TPE,10,7,3
3,Chihiro Tsuchida (JPN),2.0,3.0,,00:00,20,20 m,WHITE,20.0,Ok,Attack-25ｍ＠shishihama,Depth Competition,2018-11-11,other,2018-11-11,Chihiro Tsuchida,JPN,11,1,1
7,Chikako Hara (JPN),2.0,3.0,,00:00,21,21 m,WHITE,21.0,OK,Big Blue 4th Official Competition,Depth Competition,2008-11-02,other,2008-11-02,Chikako Hara,JPN,11,1,1
8,Chikako Hara (JPN),2.0,1.0,,00:00,0,0 m,WHITE,0.0,OK,Big Blue 4th Official Competition,Depth Competition,2008-11-02,other,2008-11-02,Chikako Hara,JPN,11,2,1
9,Chikako Hara (JPN),2.0,2.0,,00:00,0,0 m,WHITE,0.0,OK,Big Blue 4th Official Competition,Depth Competition,2008-11-02,other,2008-11-02,Chikako Hara,JPN,11,3,1
13,Chikako Hara (JPN),2.0,2.0,,00:00,22,22 m,YELLOW,21.0,PEN,Deep Water Cup Okinawa 2009,Depth Competition,2009-07-17,other,2009-07-17,Chikako Hara,JPN,7,4,2
55,Chikako Hara (JPN),2.0,3.0,,00:00,30,25 m,YELLOW,19.0,PEN,Okinawa Freediving Cup 2009,Mixed Competition,2009-07-19,other,2009-07-19,Chikako Hara,JPN,7,5,2
8,Chikako Hara (JPN),2.0,3.0,,00:00,30,30 m,WHITE,30.0,OK,2th TFC King of Freediving Competition,Depth Competition,2009-09-27,other,2009-09-27,Chikako Hara,JPN,9,6,3
10,Chikako Hara (JPN),2.0,2.0,,00:00,30,30 m,WHITE,30.0,OK,11th Manazuru Freediving Classic,Depth Competition,2010-10-11,other,2010-10-11,Chikako Hara,JPN,10,7,3
73,Chiyoung Park (KOR),2.0,2.0,,00:00,25,23 m,YELLOW,20,"No tag,under ap",Depth World Championship,Depth Competition,2023-06-24,World Championship,2023-06-24,Chiyoung Park,KOR,6,1,1
35,Chloé Villaume (FRA),2.0,3.0,,00:00,42,42 m,WHITE,42.0,OK,5th Mediterranean World Cup,Depth Competition,2012-06-06,World Championship,2012-06-06,Chloé Villaume,FRA,6,1,1
36,Chloé Villaume (FRA),2.0,3.0,,00:00,44,44 m,WHITE,44.0,OK,5th Mediterranean World Cup,Depth Competition,2012-06-06,World Championship,2012-06-06,Chloé Villaume,FRA,6,2,2
11,Christa Unterhauser (ITA),2.0,3.0,,00:00,35,35 m,RED,0.0,DQSP,Blood Red Philippine Depth Challenge,Mixed Competition,2012-03-31,other,2012-03-31,Christa Unterhauser,ITA,3,1,1
10,Christiane Kudling (DEU),2.0,2.0,,00:00,55,55 m,RED,0.0,Dqbo-surface,AIDA  Azul Freediving Challenge - yum kin 2021,Depth Competition,2021-05-13,other,2021-05-13,Christiane Kudling,DEU,5,1,1
16,Christiane Kudling (DEU),2.0,2.0,,00:00,55,55 m,RED,0.0,Dqsp,AIDA Azul freediving challenge 2022 - June edition,Depth Competition,2022-06-04,other,2022-06-04,Christiane Kudling,DEU,6,2,2
16,Christiane Kudling (DEU),2.0,2.0,,00:00,55,55 m,WHITE,55.0,Ok,AIDA Azul freediving challenge 2022 - June edition,Depth Competition,2022-06-05,other,2022-06-05,Christiane Kudling,DEU,6,3,3
3,Christie Catherine (AUS),2.0,2.0,,00:00,45,45 m,WHITE,45.0,-,Red C cup (10th edition),Mixed Competition,2018-05-30,other,2018-05-30,Christie Catherine,AUS,5,1,1
2,Christie Catherine (AUS),2.0,2.0,,00:00,48,48 m,WHITE,48.0,-,Red C cup (10th edition),Mixed Competition,2018-05-31,other,2018-05-31,Christie Catherine,AUS,5,2,2
1,Christin Gerstorfer (AUT),2.0,1.0,1.0,14:00,40,40 m,WHITE,40.0,Ok,AIDA NR Attempt Austria CNF,Depth Competition,2022-08-27,other,2022-08-27,Christin Gerstorfer,AUT,8,1,1
1,Christin Gerstorfer (AUT),2.0,1.0,,00:00,45,45 m NR,WHITE,45.0,Ok,AIDA NR Attempt Austria CNF,Depth Competition,2022-08-28,other,2022-08-28,Christin Gerstorfer,AUT,8,2,2
1,Christina Rosenkrantz (DEU),2.0,3.0,,00:00,30,30 m,WHITE,30.0,OK,Deep Down Under,Mixed Competition,2005-04-23,other,2005-04-23,Christina Rosenkrantz,DEU,4,1,1
1,Christina Rosenkrantz (DEU),2.0,3.0,,00:00,35,35 m,WHITE,35.0,OK,Hancza Mini Competition,Depth Competition,2011-07-27,other,2011-07-27,Christina Rosenkrantz,DEU,7,2,2
1,Christina Rosenkrantz (DEU),2.0,3.0,,00:00,31,31 m,WHITE,31.0,OK,Crystal Clear Water Competition 2011,Depth Competition,2011-07-30,other,2011-07-30,Christina Rosenkrantz,DEU,7,3,3
2,Christina Rosenkrantz (DEU),2.0,3.0,,00:00,36,31 m,YELLOW,31.0,PEN,Crystal Clear Water Competition 2011,Depth Competition,2011-07-30,other,2011-07-30,Christina Rosenkrantz,DEU,7,4,4
3,Christina Rosenkrantz (DEU),2.0,3.0,,00:00,38,31 m,YELLOW,31.0,PEN,Crystal Clear Water Competition 2011,Depth Competition,2011-07-30,other,2011-07-30,Christina Rosenkrantz,DEU,7,5,5
4,Christina Rosenkrantz (DEU),2.0,3.0,,00:00,40,31 m,YELLOW,31.0,PEN,Crystal Clear Water Competition 2011,Depth Competition,2011-07-30,other,2011-07-30,Christina Rosenkrantz,DEU,7,6,6
10,Christina Saenz De Santamaria (AUS),2.0,2.0,,00:00,57,57 m,WHITE,57.0,OK,Freedive Paradise,Mixed Competition,2011-11-11,other,2011-11-11,Christina Saenz De Santamaria,AUS,11,1,1
11,Christina Saenz De Santamaria (AUS),2.0,3.0,,00:00,55,55 m,WHITE,55.0,OK,Freedive Paradise,Mixed Competition,2011-11-11,other,2011-11-11,Christina Saenz De Santamaria,AUS,11,2,1
15,Christina Saenz De Santamaria (AUS),2.0,2.0,,00:00,70,70 m,WHITE,70.0,OK,One Breath Jamboree,Depth Competition,2013-10-30,other,2013-10-30,Christina Saenz De Santamaria,AUS,10,3,2
16,Christina Saenz De Santamaria (AUS),2.0,3.0,,00:00,70,70 m,RED,0.0,DQOTHER,One Breath Jamboree,Depth Competition,2013-10-30,other,2013-10-30,Christina Saenz De Santamaria,AUS,10,4,2
62,Christina Saenz De Santamaria (AUS),2.0,2.0,,00:00,78,72 m,YELLOW,65.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,2014-05-25,Christina Saenz De Santamaria,AUS,5,5,3
63,Christina Saenz De Santamaria (AUS),2.0,2.0,,00:00,76,76 m,WHITE,76.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,2014-05-25,Christina Saenz De Santamaria,AUS,5,6,4
64,Christina Saenz De Santamaria (AUS),2.0,1.0,,00:00,45,45 m,WHITE,45.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,2014-05-25,Christina Saenz De Santamaria,AUS,5,7,1
65,Christina Saenz De Santamaria (AUS),2.0,2.0,,00:00,78,78 m NR,WHITE,78.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,2014-05-25,Christina Saenz De Santamaria,AUS,5,8,5
