,onehotencoder__Gender_F,onehotencoder__Gender_M,onehotencoder__Discipline_CNF,onehotencoder__Discipline_CWT,onehotencoder__Discipline_CWTB,onehotencoder__Discipline_FIM,onehotencoder__Card_RED,onehotencoder__Card_WHITE,onehotencoder__Card_YELLOW,onehotencoder__Event Type_Competition,onehotencoder__Event Type_Depth Competition,onehotencoder__Event Type_Mixed Competition,onehotencoder__Event Type_Pool Competition,onehotencoder__Event Type_Team Competition,onehotencoder__Event Type_World Championship,onehotencoder__Event Type_Worldrecord attempt,remainder__Diver,remainder__AP,remainder__RP,remainder__Points,remainder__Remarks,remainder__Day,remainder__Month,remainder__Experience Dive,remainder__Experience Discipline,remainder__Country
25636,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Simona Auteri (ITA),90,90,0.0,Dqbo-uw,2023-05-15,5,16,8,ITA
25637,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cassandra Cooper (CAN),81,81,81.0,Ok,2023-05-15,5,20,7,CAN
25638,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sahika Ercumen (TUR),85,85,85.0,Ok,2023-05-15,5,28,7,TUR
25639,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jesse Dubois Jazzar (ECU),42,42,42.0,Ok,2023-05-15,5,12,3,ECU
25640,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Loic Vuillemin (CHE),87,87,87.0,Ok,2023-05-15,5,45,10,CHE
25641,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ekaterina Lesyuchevskaya (ISR),36,36,36.0,Ok,2023-05-15,5,0,0,ISR
25642,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Klaus Simonsen (DNK),48,48,48.0,Ok,2023-05-15,5,0,0,DNK
25643,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zahraa El-Husseiny (EGY),50,50,50.0,Ok,2023-05-15,5,0,0,EGY
25644,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carolina Schrappe (BRA),51,51,51.0,Ok,2023-05-15,5,53,0,BRA
25645,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sergey Zykov (INT),54,54,54.0,Ok,2023-05-15,5,0,0,INT
25646,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Alessandro Vigo (ITA),55,15,0.0,"Rpap,no tag",2023-05-15,5,3,3,ITA
25647,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Si Si (CHN),58,58,57.0,No tag,2023-05-15,5,0,0,CHN
25648,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Olga Rodnova (INT),60,60,60.0,Ok,2023-05-15,5,0,0,INT
25649,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Anna Klawe (POL),60,54,47.0,"Rpap,no tag",2023-05-15,5,6,3,POL
25650,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jinseul Yuk (KOR),60,60,60.0,Ok,2023-05-15,5,4,0,KOR
25651,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ruth Osborn (GBR),61,61,0.0,"Dqairways,dqbo-surface",2023-05-15,5,14,12,GBR
25652,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nicole Müller (DEU),45,45,45.0,Ok,2023-05-15,5,4,3,DEU
25653,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shlomit Wallerstein (ISR),68,64,59.0,"Rpap,no tag",2023-05-15,5,16,5,ISR
25654,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,David Mulheron (AUS),68,68,0.0,"Dqairways,dqbo-surface",2023-05-15,5,10,2,AUS
25655,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ilya Nabatov (INT),81,81,81.0,Ok,2023-05-15,5,0,0,INT
25656,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gletwyn Rubidge (ZAF),78,78,78.0,Ok,2023-05-15,5,13,3,ZAF
25657,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Maria Bobela (POL),76,76,76.0,Ok,2023-05-15,5,13,6,POL
25658,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pete Botman (NLD),80,80,80.0,Ok,2023-05-15,5,21,7,NLD
25659,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matti Eronen (FIN),72,72,72.0,Ok,2023-05-15,5,23,19,FIN
25660,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Stella Abbas (MYS),71,71,71.0,Ok,2023-05-15,5,12,6,MYS
25661,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Suyeol(Jacob) Lee (KOR),70,66,61.0,"Rpap,no tag",2023-05-15,5,10,2,KOR
25662,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Luca Malaguti (CAN),70,70,70.0,Ok,2023-05-15,5,32,9,CAN
25663,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pablo Marti (MEX),75,75,75.0,Ok,2023-05-15,5,10,0,MEX
25664,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shlomit Wallerstein (ISR),69,69,69.0,Ok,2023-05-16,5,17,1,ISR
25665,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Luca Malaguti (CAN),80,80,80.0,Ok,2023-05-16,5,33,10,CAN
25666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matti Eronen (FIN),73,73,73.0,Ok,2023-05-16,5,24,20,FIN
25667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Stella Abbas (MYS),72,72,72.0,Ok,2023-05-16,5,13,7,MYS
25668,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Suyeol(Jacob) Lee (KOR),70,70,70.0,Ok,2023-05-16,5,11,3,KOR
25669,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Olga Rodnova (INT),65,65,65.0,Ok,2023-05-16,5,1,1,INT
25670,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Klaus Simonsen (DNK),52,52,52.0,Ok,2023-05-16,5,1,0,DNK
25671,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carolina Schrappe (BRA),57,57,57.0,Ok,2023-05-16,5,54,1,BRA
25672,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jinseul Yuk (KOR),55,55,55.0,Ok,2023-05-16,5,5,0,KOR
25673,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Maria Bobela (POL),52,52,52.0,Ok,2023-05-16,5,14,2,POL
25674,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jaekwan Kim (KOR),80,64,47.0,"No tag,under ap",2023-05-16,5,19,11,KOR
25675,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nicole Müller (DEU),48,48,48.0,Ok,2023-05-16,5,5,4,DEU
25676,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jesse Dubois Jazzar (ECU),45,45,45.0,Ok,2023-05-16,5,13,4,ECU
25677,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Si Si (CHN),62,62,62.0,Ok,2023-05-16,5,1,1,CHN
25678,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Costa Lin Zhu (CHN),90,90,90.0,Ok,2023-05-16,5,15,6,CHN
25679,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ilya Nabatov (INT),83,83,83.0,Ok,2023-05-16,5,1,0,INT
25680,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cassandra Cooper (CAN),83,70,56.0,No tag,2023-05-16,5,21,8,CAN
25681,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fabio Tunno (DEU),101,101,101.0,Ok,2023-05-16,5,8,2,DEU
25682,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jan Knutzen (DEU),99,99,99.0,Ok,2023-05-16,5,17,11,DEU
25683,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sergey Zykov (INT),90,90,90.0,Ok,2023-05-16,5,1,0,INT
25684,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jennifer Wendland (DEU),87,87,87.0,Ok,2023-05-16,5,44,10,DEU
25685,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Loic Vuillemin (CHE),87,87,87.0,Ok,2023-05-16,5,46,16,CHE
25686,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ekaterina Lesyuchevskaya (ISR),27,27,27.0,Ok,2023-05-16,5,1,0,ISR
25687,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ga Eun Jun (KOR),50,50,50.0,Ok,2023-05-16,5,4,0,KOR
25688,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pete Botman (NLD),83,83,83.0,Ok,2023-05-16,5,22,8,NLD
25689,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gletwyn Rubidge (ZAF),83,83,83.0,Ok,2023-05-16,5,14,4,ZAF
25690,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Petar Klovar (HRV),128,128,128.0,Ok,2023-05-17,5,22,12,HRV
25691,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shadi Turk (SYR),85,6,0.0,"No tag,under ap,dqairways",2023-05-17,5,9,3,SYR
25692,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Enchante Gallardo (USA),95,92,0.0,"No tag,under ap,dqtouch",2023-05-17,5,44,19,USA
25693,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jonghwa Lim (KOR),91,42,0.0,"No tag,under ap,dqsp",2023-05-17,5,11,8,KOR
25694,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jaekwan Kim (KOR),80,63,45.0,"No tag,under ap",2023-05-17,5,20,12,KOR
25695,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cassandra Cooper (CAN),85,13,0.0,"No tag,under ap,dqsp",2023-05-17,5,22,9,CAN
25696,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sahika Ercumen (TUR),90,79,67.0,"No tag,under ap",2023-05-17,5,29,8,TUR
25697,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ga Eun Jun (KOR),60,60,60.0,Ok,2023-05-17,5,5,4,KOR
25698,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Klaus Simonsen (DNK),55,55,55.0,Ok,2023-05-18,5,2,1,DNK
25699,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Anna Klawe (POL),60,54,47.0,"Rpap,no tag",2023-05-18,5,7,0,POL
25700,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jennifer Wendland (DEU),60,60,60.0,Ok,2023-05-18,5,45,9,DEU
25701,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Si Si (CHN),63,63,63.0,Ok,2023-05-18,5,2,2,CHN
25702,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ilya Nabatov (INT),66,66,0.0,Dqsp,2023-05-18,5,2,0,INT
25703,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Olga Rodnova (INT),70,70,70.0,Ok,2023-05-18,5,2,2,INT
25704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jinseul Yuk (KOR),70,70,70.0,Ok,2023-05-18,5,6,1,KOR
25705,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carolina Schrappe (BRA),60,60,60.0,Ok,2023-05-18,5,55,13,BRA
25706,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Suyeol(Jacob) Lee (KOR),70,70,70.0,Ok,2023-05-18,5,12,3,KOR
25707,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Maria Bobela (POL),72,72,72.0,Ok,2023-05-18,5,15,3,POL
25708,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Stella Abbas (MYS),74,74,0.0,Dqsp,2023-05-18,5,14,8,MYS
25709,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matti Eronen (FIN),74,51,27.0,"Rpap,no tag",2023-05-18,5,25,21,FIN
25710,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pete Botman (NLD),77,77,77.0,Ok,2023-05-18,5,23,0,NLD
25711,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pablo Marti (MEX),80,80,80.0,Ok,2023-05-18,5,11,1,MEX
25712,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ruth Osborn (GBR),82,82,82.0,Ok,2023-05-18,5,15,2,GBR
25713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shlomit Wallerstein (ISR),72,72,72.0,Ok,2023-05-18,5,18,9,ISR
25714,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,David Mulheron (AUS),88,88,88.0,Ok,2023-05-18,5,11,6,AUS
25715,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Luca Malaguti (CAN),90,57,23.0,"Rpap,no tag",2023-05-18,5,34,11,CAN
25716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jesse Dubois Jazzar (ECU),48,44,39.0,"Rpap,no tag",2023-05-18,5,14,5,ECU
25717,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nicole Müller (DEU),51,40,28.0,"Rpap,no tag",2023-05-18,5,6,5,DEU
25718,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sergey Zykov (INT),102,89,75.0,"Rpap,no tag",2023-05-18,5,2,0,INT
25719,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jan Knutzen (DEU),97,97,0.0,Dqbo-uw,2023-05-18,5,18,1,DEU
25720,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gletwyn Rubidge (ZAF),88,88,88.0,Ok,2023-05-18,5,15,5,ZAF
25721,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Loic Vuillemin (CHE),90,86,81.0,"Rpap,no tag",2023-05-18,5,47,12,CHE
25722,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zahraa El-Husseiny (EGY),35,35,35.0,Ok,2023-05-18,5,1,1,EGY
25723,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ekaterina Lesyuchevskaya (ISR),39,3,0.0,"Rpap,no tag,dqsp",2023-05-18,5,2,1,ISR
25724,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fabio Tunno (DEU),96,96,0.0,Dqairways,2023-05-18,5,9,4,DEU
25725,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jinseul Yuk (KOR),62,62,62.0,Ok,2023-05-19,5,7,1,KOR
25726,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Olga Rodnova (INT),60,60,60.0,Ok,2023-05-19,5,3,0,INT
25727,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Klaus Simonsen (DNK),59,59,59.0,Ok,2023-05-19,5,3,2,DNK
25728,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nicole Müller (DEU),51,44,36.0,"Rpap,no tag",2023-05-19,5,7,6,DEU
25729,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jesse Dubois Jazzar (ECU),48,48,48.0,Ok,2023-05-19,5,15,6,ECU
25730,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Si Si (CHN),65,61,56.0,"Rpap,no tag",2023-05-19,5,3,3,CHN
25731,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ekaterina Lesyuchevskaya (ISR),30,30,30.0,Ok,2023-05-19,5,3,0,ISR
25732,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pete Botman (NLD),60,60,0.0,Dqairways,2023-05-19,5,24,6,NLD
25733,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shlomit Wallerstein (ISR),70,70,70.0,Ok,2023-05-19,5,19,6,ISR
25734,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fabio Tunno (DEU),102,102,102.0,Ok,2023-05-19,5,10,3,DEU
25735,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carolina Schrappe (BRA),65,65,65.0,Ok,2023-05-19,5,56,14,BRA
25736,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Maria Bobela (POL),72,72,72.0,Ok,2023-05-19,5,16,2,POL
25737,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Stella Abbas (MYS),74,74,74.0,Ok,2023-05-19,5,15,9,MYS
25738,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matti Eronen (FIN),74,74,74.0,Ok,2023-05-19,5,26,22,FIN
25739,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Suyeol(Jacob) Lee (KOR),75,75,75.0,Ok,2023-05-19,5,13,4,KOR
25740,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ilya Nabatov (INT),85,85,85.0,Ok,2023-05-19,5,3,0,INT
25741,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zahraa El-Husseiny (EGY),45,45,45.0,Ok,2023-05-19,5,2,2,EGY
25742,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jennifer Wendland (DEU),90,90,90.0,Ok,2023-05-19,5,46,17,DEU
25743,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,David Mulheron (AUS),90,37,0.0,"Rpap,no tag",2023-05-19,5,12,1,AUS
25744,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Luca Malaguti (CAN),90,79,67.0,"Rpap,no tag",2023-05-19,5,35,12,CAN
25745,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Loic Vuillemin (CHE),90,90,90.0,Ok,2023-05-19,5,48,13,CHE
25746,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gletwyn Rubidge (ZAF),85,45,4.0,"Rpap,no tag",2023-05-19,5,16,4,ZAF
25747,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sergey Zykov (INT),102,102,102.0,Ok,2023-05-19,5,3,0,INT
25748,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Julien Moreau (FRA),40,40,40.0,Ok,2023-05-20,5,2,1,FRA
25749,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tanearii Haoatai (FRA),25,25,25.0,Ok,2023-05-20,5,0,0,FRA
25750,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Michael Sajoux (FRA),44,44,44.0,Ok,2023-05-20,5,0,0,FRA
25751,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Femke Stigter (NLD),12,12,12.0,Ok,2023-05-20,5,0,0,NLD
25752,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pola Nassar (FRA),20,20,20.0,Ok,2023-05-20,5,0,0,FRA
25753,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,David Hardel (FRA),29,29,29.0,Ok,2023-05-20,5,0,0,FRA
25754,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Deborah Brakha (FRA),8,8,8.0,Ok,2023-05-20,5,0,0,FRA
25755,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Anne-Marie Trinh (FRA),45,45,45.0,Ok,2023-05-20,5,0,0,FRA
25756,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Urielle Mounin (FRA),29,29,29.0,Ok,2023-05-20,5,0,0,FRA
25757,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shlomit Wallerstein (ISR),75,31,0.0,"Rpap,no tag,dqsp",2023-05-21,5,20,10,ISR
