,Diver,Gender,Discipline,AP,RP,Card,Points,Remarks,Event Type,Day,Month,Year,Experience Dive,Experience Discipline,Country
778,Hyemi (Mimi) Kim (KOR),F,CNF,40,40,RED,0.0,DQBO,Mixed Competition,2017-10-24,10,2017,0,0,KOR
777,Mario David Blanco Martinez (ARG),M,FIM,60,60,WHITE,60.0,-,Mixed Competition,2017-10-24,10,2017,0,0,ARG
776,Mateusz Malina (POL),M,CNF,90,85,RED,0.0,DQOTHER (pull),Mixed Competition,2017-10-24,10,2017,25,6,POL
754,Edgardo Andrade (HND),M,CWT,71,71,WHITE,71.0,-,Mixed Competition,2017-10-24,10,2017,18,8,HND
768,Kyeongna Ahn (KOR),F,FIM,58,58,WHITE,58.0,-,Mixed Competition,2017-10-24,10,2017,2,2,KOR
788,Loic Vuillemin (CHE),M,FIM,50,50,WHITE,50.0,-,Mixed Competition,2017-10-26,10,2017,1,1,CHE
787,Nicole Müller (DEU),F,FIM,50,40,YELLOW,29.0,"Short, tag",Mixed Competition,2017-10-26,10,2017,3,2,DEU
814,Inkyu Choi (KOR),M,CNF,30,30,WHITE,30.0,-,Mixed Competition,2017-10-26,10,2017,1,1,KOR
799,Edgardo Andrade (HND),M,FIM,72,72,WHITE,72.0,-,Mixed Competition,2017-10-26,10,2017,19,7,HND
783,Anqi Lim (SGP),F,FIM,42,42,WHITE,42.0,-,Mixed Competition,2017-10-26,10,2017,6,1,SGP
800,Walter Chivescu (ROU),M,FIM,75,75,WHITE,75.0,-,Mixed Competition,2017-10-26,10,2017,18,12,ROU
784,Jeremy Stephan (USA),M,FIM,42,42,WHITE,42.0,-,Mixed Competition,2017-10-26,10,2017,1,1,USA
785,Hyemin Kim (KOR),F,FIM,45,45,WHITE,45.0,-,Mixed Competition,2017-10-26,10,2017,19,2,KOR
816,Tae Yeong Kim (KOR),M,CWT,70,70,RED,0.0,DQBO,Mixed Competition,2017-10-26,10,2017,1,1,KOR
815,Bohwan Cha (KOR),M,CNF,35,35,WHITE,35.0,-,Mixed Competition,2017-10-26,10,2017,0,0,KOR
786,Ka Wing Ng (HKG),F,FIM,48,48,RED,0.0,DQBO,Mixed Competition,2017-10-26,10,2017,5,4,HKG
813,Akim Adhari (TUN),M,CWT,93,82,YELLOW,71.0,"Short, tag",Mixed Competition,2017-10-26,10,2017,10,10,TUN
812,Jihoon Jang (KOR),M,CWT,91,91,WHITE,91.0,-,Mixed Competition,2017-10-26,10,2017,14,8,KOR
811,Hyunho Seong (KOR),M,CWT,80,80,WHITE,80.0,-,Mixed Competition,2017-10-26,10,2017,7,4,KOR
810,Mario David Blanco Martinez (ARG),M,CWT,65,38,YELLOW,10.0,"Short, tag",Mixed Competition,2017-10-26,10,2017,1,0,ARG
809,Kristina Iseeva (RUS),F,CWT,59,59,RED,0.0,DQBO (airways),Mixed Competition,2017-10-26,10,2017,1,1,RUS
808,Inge Verbruggen (BEL),F,CWT,53,53,WHITE,53.0,-,Mixed Competition,2017-10-26,10,2017,13,4,BEL
807,Julia Tobler (CHE),F,CWT,50,50,WHITE,50.0,-,Mixed Competition,2017-10-26,10,2017,5,4,CHE
806,Raghda Ezzeldin Aly (EGY),F,CWT,45,45,WHITE,45.0,-,Mixed Competition,2017-10-26,10,2017,2,1,EGY
805,Mateusz Malina (POL),M,CNF,90,80,RED,0.0,DQOTHER (pull),Mixed Competition,2017-10-26,10,2017,26,7,POL
804,Yaqoub Benjabal (KWT),M,CNF,46,46,RED,0.0,DQBO,Mixed Competition,2017-10-26,10,2017,4,4,KWT
803,Sophia Van Coller (ZAF),F,CNF,41,41,WHITE,41.0,-,Mixed Competition,2017-10-26,10,2017,7,3,ZAF
802,Hyemi (Mimi) Kim (KOR),F,CNF,40,40,RED,0.0,DQBO,Mixed Competition,2017-10-26,10,2017,1,1,KOR
801,Claire Walsh (IRL),F,CNF,27,27,WHITE,27.0,-,Mixed Competition,2017-10-26,10,2017,1,0,IRL
797,Beata Grickevica (LVA),F,FIM,71,71,WHITE,71.0,-,Mixed Competition,2017-10-26,10,2017,15,8,LVA
796,Alexander Nilsson (SWE),M,FIM,70,70,WHITE,70.0,-,Mixed Competition,2017-10-26,10,2017,1,1,SWE
795,Renee Blundon (USA),F,FIM,63,63,WHITE,63.0,-,Mixed Competition,2017-10-26,10,2017,8,5,USA
794,Robert Strycharczuk (DEU),M,FIM,57,57,WHITE,57.0,-,Mixed Competition,2017-10-26,10,2017,1,0,DEU
793,Dong-Hyeon Shin (KOR),M,FIM,56,56,WHITE,56.0,-,Mixed Competition,2017-10-26,10,2017,0,0,KOR
792,Abdullah Al Omran (KWT),M,FIM,55,55,WHITE,55.0,-,Mixed Competition,2017-10-26,10,2017,3,3,KWT
791,Olga Rodnova (RUS),F,FIM,55,55,WHITE,55.0,-,Mixed Competition,2017-10-26,10,2017,3,1,RUS
790,Nancy Gibson (GBR),F,FIM,55,55,WHITE,55.0,-,Mixed Competition,2017-10-26,10,2017,7,4,GBR
789,Jungmoo Yoo (KOR),M,FIM,51,45,YELLOW,38.0,"Short, tag",Mixed Competition,2017-10-26,10,2017,1,0,KOR
782,Halina Bobryshava (BLR),F,FIM,33,33,WHITE,33.0,-,Mixed Competition,2017-10-26,10,2017,1,1,BLR
798,Huub Waaldijk (NLD),M,FIM,71,66,YELLOW,60.0,"Short, tag",Mixed Competition,2017-10-26,10,2017,6,3,NLD
14429,Chaeyeon Park (KOR),F,CWT,30,30,WHITE,30.0,-,Depth Competition,2017-10-28,10,2017,0,0,KOR
14426,Mijeong Kim (KOR),F,CWT,23,23,WHITE,23.0,-,Depth Competition,2017-10-28,10,2017,0,0,KOR
14427,Woosung Lee (KOR),M,CWT,23,23,WHITE,23.0,-,Depth Competition,2017-10-28,10,2017,0,0,KOR
14428,Eunjung Park (KOR),F,CWT,25,25,WHITE,25.0,-,Depth Competition,2017-10-28,10,2017,0,0,KOR
14430,Nayeon An (KOR),F,CWT,34,34,YELLOW,33.0,No tag,Depth Competition,2017-10-28,10,2017,0,0,KOR
14431,Woo Seong Yeo (KOR),M,CWT,40,40,WHITE,40.0,-,Depth Competition,2017-10-28,10,2017,0,0,KOR
14432,Hyunseo Yu (KOR),F,FIM,20,20,WHITE,20.0,-,Depth Competition,2017-10-28,10,2017,0,0,KOR
14433,Gil Ko (KOR),M,FIM,20,20,WHITE,20.0,-,Depth Competition,2017-10-28,10,2017,0,0,KOR
14434,Hyunjung Kang (KOR),F,FIM,23,23,WHITE,23.0,-,Depth Competition,2017-10-28,10,2017,0,0,KOR
14435,Jongyoun Ju (KOR),M,FIM,40,31,YELLOW,21.0,Early turn,Depth Competition,2017-10-28,10,2017,0,0,KOR
14324,William Trubridge (NZL),M,CWT,90,90,WHITE,90.0,-,Depth Competition,2017-11-26,11,2017,119,46,NZL
14337,Cristian Castaño Villa (COL),M,CWT,83,83,YELLOW,82.0,Early Start,Depth Competition,2017-11-26,11,2017,4,1,COL
14336,Jonathan Chong (SGP),M,CNF,40,40,WHITE,40.0,NR,Depth Competition,2017-11-26,11,2017,3,1,SGP
14335,Tom Vanzieleghem (BEL),M,CNF,55,55,WHITE,55.0,NR,Depth Competition,2017-11-26,11,2017,0,0,BEL
14334,Mj Kühn (ZAF),M,CWT,60,57,RED,0.0,DQ Double Pull,Depth Competition,2017-11-26,11,2017,3,1,ZAF
14333,Viktor Reshetniak (UKR),M,CWT,90,90,WHITE,90.0,-,Depth Competition,2017-11-26,11,2017,10,4,UKR
14332,Jin (Sendoh) Wang (CHN),M,CWT,90,81,RED,0.0,DQ Pull,Depth Competition,2017-11-26,11,2017,16,7,CHN
14327,Davide Carrera (ITA),M,CWT,90,90,WHITE,90.0,-,Depth Competition,2017-11-26,11,2017,33,27,ITA
14330,Johan Karlsson (SWE),M,CWT,60,60,WHITE,60.0,-,Depth Competition,2017-11-26,11,2017,0,0,SWE
14329,Ricky Andrews (GBR),M,CWT,44,38,YELLOW,31.0,"Early start, no tag",Depth Competition,2017-11-26,11,2017,0,0,GBR
14328,Kohei Ueno (JPN),M,CWT,35,35,WHITE,35.0,-,Depth Competition,2017-11-26,11,2017,0,0,JPN
14325,Alexey Molchanov (RUS),M,CWT,90,90,WHITE,90.0,-,Depth Competition,2017-11-26,11,2017,82,32,RUS
14326,Michael Board (GBR),M,CWT,90,90,WHITE,90.0,-,Depth Competition,2017-11-26,11,2017,42,27,GBR
14331,Paul Wai-Kei Sack (MYS),M,CWT,61,51,WHITE,40.0,"Early turn, no tag",Depth Competition,2017-11-26,11,2017,1,0,MYS
14323,Alexander Nilsson (SWE),M,FIM,65,65,WHITE,65.0,-,Depth Competition,2017-11-26,11,2017,2,2,SWE
14340,Maria Olshevskaya (RUS),F,CWT,50,50,RED,0.0,DQ Pull,Depth Competition,2017-11-27,11,2017,3,3,RUS
14349,Radziah Radzi (MYS),F,CWT,26,26,WHITE,26.0,-,Depth Competition,2017-11-27,11,2017,1,0,MYS
14348,Windy Apsari Burhan (IDN),F,CWT,30,30,WHITE,30.0,-,Depth Competition,2017-11-27,11,2017,0,0,IDN
14347,Darja Tjioe (NLD),F,CWT,42,42,WHITE,42.0,-,Depth Competition,2017-11-27,11,2017,0,0,NLD
14346,Michelle Ooi (SGP),F,CWT,57,57,WHITE,57.0,NR,Depth Competition,2017-11-27,11,2017,3,1,SGP
14345,Amber Bourke (AUS),F,CWT,68,61,YELLOW,53.0,"Early turn, no tag",Depth Competition,2017-11-27,11,2017,19,5,AUS
14344,Jie Dong (CHN),F,CWT,70,70,RED,0.0,DQ Pull Start,Depth Competition,2017-11-27,11,2017,5,3,CHN
14338,Kathryn Wierenga (USA),F,CNF,5,5,RED,0.0,DQ SP,Depth Competition,2017-11-27,11,2017,0,0,USA
14342,Hyemin Kim (KOR),F,CWT,56,56,WHITE,56.0,-,Depth Competition,2017-11-27,11,2017,20,11,KOR
14341,Anqi Lim (SGP),F,CWT,55,55,WHITE,55.0,NR,Depth Competition,2017-11-27,11,2017,7,4,SGP
14339,Sachiko Fukumoto (JPN),F,CWT,45,45,RED,0.0,"DQ airways, start",Depth Competition,2017-11-27,11,2017,5,0,JPN
14343,Syafidatul Azua Shafii (MYS),F,CWT,61,61,WHITE,61.0,NR,Depth Competition,2017-11-27,11,2017,11,6,MYS
14358,Ricky Andrews (GBR),M,FIM,37,37,RED,0.0,DQ SP,Depth Competition,2017-11-28,11,2017,1,0,GBR
14362,Cristian Castaño Villa (COL),M,CWT,83,83,WHITE,83.0,NR,Depth Competition,2017-11-28,11,2017,5,2,COL
14350,Mj Kühn (ZAF),M,CNF,60,60,RED,0.0,DQ Pull,Depth Competition,2017-11-28,11,2017,4,1,ZAF
14352,Johan Karlsson (SWE),M,CWT,72,72,WHITE,72.0,-,Depth Competition,2017-11-28,11,2017,1,1,SWE
14353,Tom Vanzieleghem (BEL),M,FIM,65,65,WHITE,65.0,-,Depth Competition,2017-11-28,11,2017,1,0,BEL
14354,Davide Carrera (ITA),M,FIM,90,90,WHITE,90.0,-,Depth Competition,2017-11-28,11,2017,34,4,ITA
14355,Alexey Molchanov (RUS),M,FIM,90,90,WHITE,90.0,-,Depth Competition,2017-11-28,11,2017,83,19,RUS
14356,Michael Board (GBR),M,FIM,90,90,RED,0.0,DQ SP,Depth Competition,2017-11-28,11,2017,43,14,GBR
14357,William Trubridge (NZL),M,FIM,90,90,WHITE,90.0,-,Depth Competition,2017-11-28,11,2017,120,26,NZL
14359,Kohei Ueno (JPN),M,FIM,35,35,WHITE,35.0,-,Depth Competition,2017-11-28,11,2017,1,0,JPN
14360,Jin (Sendoh) Wang (CHN),M,FIM,90,90,WHITE,90.0,-,Depth Competition,2017-11-28,11,2017,17,6,CHN
14361,Viktor Reshetniak (UKR),M,FIM,84,84,RED,0.0,DQ BO,Depth Competition,2017-11-28,11,2017,11,4,UKR
14351,Jonathan Chong (SGP),M,CNF,47,47,WHITE,47.0,NR,Depth Competition,2017-11-28,11,2017,4,2,SGP
14366,Syafidatul Azua Shafii (MYS),F,FIM,55,55,WHITE,55.0,NR,Depth Competition,2017-11-29,11,2017,12,3,MYS
14367,Jie Dong (CHN),F,FIM,65,65,WHITE,65.0,-,Depth Competition,2017-11-29,11,2017,6,1,CHN
14369,Hyemin Kim (KOR),F,FIM,50,50,WHITE,50.0,-,Depth Competition,2017-11-29,11,2017,21,3,KOR
14370,Sachiko Fukumoto (JPN),F,FIM,45,45,WHITE,45.0,-,Depth Competition,2017-11-29,11,2017,6,4,JPN
14368,Amber Bourke (AUS),F,FIM,72,67,YELLOW,61.0,-,Depth Competition,2017-11-29,11,2017,20,7,AUS
14372,Radziah Radzi (MYS),F,FIM,26,26,WHITE,26.0,-,Depth Competition,2017-11-29,11,2017,2,0,MYS
14373,Windy Apsari Burhan (IDN),F,FIM,25,14,YELLOW,2.0,Early turn,Depth Competition,2017-11-29,11,2017,1,0,IDN
14374,Kathryn Wierenga (USA),F,FIM,10,10,WHITE,10.0,-,Depth Competition,2017-11-29,11,2017,1,0,USA
14363,Maria Olshevskaya (RUS),F,CNF,46,46,WHITE,46.0,-,Depth Competition,2017-11-29,11,2017,4,0,RUS
14365,Anqi Lim (SGP),F,FIM,53,53,WHITE,53.0,NR,Depth Competition,2017-11-29,11,2017,8,2,SGP
14371,Darja Tjioe (NLD),F,FIM,45,45,WHITE,45.0,-,Depth Competition,2017-11-29,11,2017,1,0,NLD
14364,Michelle Ooi (SGP),F,FIM,52,52,WHITE,52.0,-,Depth Competition,2017-11-29,11,2017,4,1,SGP
14387,Tom Vanzieleghem (BEL),M,CNF,60,60,WHITE,60.0,NR,Depth Competition,2017-11-30,11,2017,2,1,BEL
14376,Michael Board (GBR),M,CNF,63,63,WHITE,63.0,-,Depth Competition,2017-11-30,11,2017,44,1,GBR
14377,Davide Carrera (ITA),M,CNF,66,51,YELLOW,36.0,"Early turn, no tag",Depth Competition,2017-11-30,11,2017,35,2,ITA
14378,Jin (Sendoh) Wang (CHN),M,CNF,67,67,WHITE,67.0,NR,Depth Competition,2017-11-30,11,2017,18,3,CHN
14379,Remy Dubern (FRA),M,CNF,73,72,YELLOW,71.0,No tag,Depth Competition,2017-11-30,11,2017,30,13,FRA
14380,William Trubridge (NZL),M,CNF,90,90,RED,0.0,DQ BO,Depth Competition,2017-11-30,11,2017,121,47,NZL
14381,Alexey Molchanov (RUS),M,CNF,90,90,RED,0.0,DQ Pull,Depth Competition,2017-11-30,11,2017,84,31,RUS
14382,Viktor Reshetniak (UKR),M,CNF,61,47,YELLOW,32.0,"Early turn, no tag",Depth Competition,2017-11-30,11,2017,12,2,UKR
14383,Mj Kühn (ZAF),M,CNF,60,21,RED,0.0,DQ SP,Depth Competition,2017-11-30,11,2017,5,2,ZAF
14384,Jonathan Chong (SGP),M,CNF,52,52,WHITE,52.0,NR,Depth Competition,2017-11-30,11,2017,5,3,SGP
14385,Kohei Ueno (JPN),M,CNF,35,35,WHITE,35.0,-,Depth Competition,2017-11-30,11,2017,2,0,JPN
14386,Ricky Andrews (GBR),M,CNF,35,35,RED,0.0,DQ SP,Depth Competition,2017-11-30,11,2017,2,0,GBR
14375,Alexander Nilsson (SWE),M,FIM,70,58,YELLOW,0.0,"Early turn, no tag",Depth Competition,2017-11-30,11,2017,3,3,SWE
14388,Cristian Castaño Villa (COL),M,CWT,85,85,WHITE,85.0,NR,Depth Competition,2017-11-30,11,2017,6,3,COL
14626,Abdullah Al Omran (KWT),M,FIM,65,65,RED,0.0,DQSP,Depth Competition,2017-12-15,12,2017,4,4,KWT
14624,Ramón Carreño (ESP),M,FIM,61,61,YELLOW,60.0,Early start,Depth Competition,2017-12-15,12,2017,0,0,ESP
14625,Odaiba Hussein (EGY),M,FIM,55,45,YELLOW,34.0,Early turn,Depth Competition,2017-12-15,12,2017,0,0,EGY
14629,Julia Tobler (CHE),F,CWT,55,55,WHITE,55.0,NR,Depth Competition,2017-12-16,12,2017,6,5,CHE
14628,Abdullah Al Omran (KWT),M,FIM,65,65,WHITE,65.0,NATIONAL RECORD,Depth Competition,2017-12-16,12,2017,5,5,KWT
14627,Ramón Carreño (ESP),M,FIM,70,70,WHITE,70.0,-,Depth Competition,2017-12-16,12,2017,1,1,ESP
14633,Jesse Liu (USA),M,CWT,25,25,RED,0.0,DQAirway,Depth Competition,2018-02-23,2,2018,0,0,USA
14634,Jin Lin (CHN),F,CWT,30,30,WHITE,30.0,-,Depth Competition,2018-02-23,2,2018,0,0,CHN
14637,Chen Haixiong (CHN),M,CWT,50,50,WHITE,50.0,-,Depth Competition,2018-02-23,2,2018,0,0,CHN
14632,Costa Lin Zhu (CHN),M,CNF,68,68,RED,0.0,DQBO,Depth Competition,2018-02-23,2,2018,2,0,CHN
14631,Yangfan Zhou (CHN),F,FIM,10,10,WHITE,10.0,-,Depth Competition,2018-02-23,2,2018,0,0,CHN
14630,Yang Zhang (CHN),M,FIM,25,25,WHITE,25.0,-,Depth Competition,2018-02-23,2,2018,0,0,CHN
14638,Nan Noah Zhang (CHN),M,CWT,45,45,RED,0.0,DQpull,Depth Competition,2018-02-23,2,2018,0,0,CHN
14639,Jingzhe Li (CHN),F,CWT,65,65,WHITE,65.0,-,Depth Competition,2018-02-23,2,2018,5,3,CHN
14640,Chao Shen (CHN),M,CWT,70,70,WHITE,70.0,-,Depth Competition,2018-02-23,2,2018,9,9,CHN
14635,Yucheng Ma (CHN),M,CWT,46,46,WHITE,46.0,-,Depth Competition,2018-02-23,2,2018,0,0,CHN
14636,Bu Maohua (CHN),M,CWT,30,30,WHITE,30.0,-,Depth Competition,2018-02-23,2,2018,0,0,CHN
14641,Yangfan Zhou (CHN),F,CNF,10,10,RED,0.0,DQairway,Depth Competition,2018-02-24,2,2018,1,0,CHN
14642,Chen Haixiong (CHN),M,CNF,50,50,WHITE,50.0,-,Depth Competition,2018-02-24,2,2018,1,0,CHN
14643,Yang Zhang (CHN),M,CWT,31,31,YELLOW,30.0,NO tag,Depth Competition,2018-02-24,2,2018,1,0,CHN
14644,Jesse Liu (USA),M,CWT,32,32,YELLOW,31.0,NO tag,Depth Competition,2018-02-24,2,2018,1,1,USA
14645,Jin Lin (CHN),F,CWT,33,33,WHITE,33.0,-,Depth Competition,2018-02-24,2,2018,1,1,CHN
14646,Bu Maohua (CHN),M,CWT,40,33,YELLOW,25.0,ET,Depth Competition,2018-02-24,2,2018,1,1,CHN
14647,Yucheng Ma (CHN),M,CWT,48,48,WHITE,48.0,-,Depth Competition,2018-02-24,2,2018,1,1,CHN
14648,Nan Noah Zhang (CHN),M,CWT,51,40,YELLOW,28.0,ET,Depth Competition,2018-02-24,2,2018,1,1,CHN
14649,Jingzhe Li (CHN),F,CWT,70,54,YELLOW,37.0,ET,Depth Competition,2018-02-24,2,2018,6,4,CHN
14650,Chao Shen (CHN),M,FIM,66,59,YELLOW,51.0,ET,Depth Competition,2018-02-24,2,2018,10,0,CHN
14651,Jiahuan/Joshua Dong (CHN),M,CWT,25,25,WHITE,25.0,-,Depth Competition,2018-02-24,2,2018,0,0,CHN
15025,Tania Rounthwaite (NZL),F,FIM,41,41,WHITE,41.0,1:35 Dive Time,Depth Competition,2018-03-15,3,2018,12,4,NZL
15026,Ash King (NZL),M,CNF,30,30,WHITE,30.0,1:27 Dive Time,Depth Competition,2018-03-15,3,2018,0,0,NZL
15027,Matthew Woods (ZWE),M,CNF,20,20,WHITE,20.0,0:59 ZWE National Record Claimed,Depth Competition,2018-03-15,3,2018,0,0,ZWE
15028,Phil Clayton (NZL),M,CNF,48,48,WHITE,48.0,2:21 Dive Time,Depth Competition,2018-03-15,3,2018,16,6,NZL
15029,Jack Hamilton (NZL),M,CWT,44,37,YELLOW,29.0,Turned Early No Tag 1:26 Dive Time,Depth Competition,2018-03-15,3,2018,0,0,NZL
15034,Jack Hamilton (NZL),M,FIM,40,40,WHITE,40.0,2:03 Dive Time,Depth Competition,2018-03-16,3,2018,1,0,NZL
15030,Matthew Woods (ZWE),M,FIM,25,25,RED,0.0,DQ SP,Depth Competition,2018-03-16,3,2018,1,0,ZWE
15031,Ash King (NZL),M,FIM,25,25,WHITE,25.0,1:01 Dive TIme,Depth Competition,2018-03-16,3,2018,1,0,NZL
15032,Tania Rounthwaite (NZL),F,CWT,46,36,YELLOW,25.0,"1:03 Dive Time Turned Early, No Tag",Depth Competition,2018-03-16,3,2018,13,5,NZL
15033,Phil Clayton (NZL),M,CWT,55,55,WHITE,55.0,1:42 Dive Time,Depth Competition,2018-03-16,3,2018,17,6,NZL
15038,Jack Hamilton (NZL),M,CNF,31,31,WHITE,31.0,1:36 Dive Time,Depth Competition,2018-03-17,3,2018,2,0,NZL
15037,Phil Clayton (NZL),M,FIM,55,55,WHITE,55.0,2:13 Dive Time,Depth Competition,2018-03-17,3,2018,18,4,NZL
15036,Ash King (NZL),M,CWT,33,33,WHITE,33.0,1:22 Dive Time,Depth Competition,2018-03-17,3,2018,2,0,NZL
15035,Matthew Woods (ZWE),M,CWT,30,30,WHITE,30.0,0:52 Dive Time ZWE National Record Claimed,Depth Competition,2018-03-17,3,2018,2,0,ZWE
15023,Amber Bourke (AUS),F,CNF,73,73,RED,0.0,DQBO,Worldrecord attempt,2018-03-26,3,2018,21,7,AUS
15024,Amber Bourke (AUS),F,CNF,73,55,RED,0.0,DQPULL,Worldrecord attempt,2018-03-28,3,2018,22,8,AUS
14925,Thibault Guignes (FRA),M,FIM,100,100,WHITE,100.0,Ok,Depth Competition,2018-03-29,3,2018,36,26,FRA
14922,Natalie Rudman (ZAF),F,FIM,55,48,YELLOW,40.0,RP<AP,Depth Competition,2018-03-29,3,2018,5,2,ZAF
14921,Andrea Giaier (ITA),M,FIM,48,0,RED,0.0,Dqbo,Depth Competition,2018-03-29,3,2018,0,0,ITA
14934,Cristian Castaño Villa (COL),M,CNF,58,4,RED,0.0,Dqbo,Depth Competition,2018-03-29,3,2018,7,1,COL
14933,Lenica Reggie (FIN),F,CNF,42,42,WHITE,42.0,Ok,Depth Competition,2018-03-29,3,2018,0,0,FIN
14932,Diana Diana Garcia (ESP),F,CNF,31,0,RED,0.0,Dqbo,Depth Competition,2018-03-29,3,2018,0,0,ESP
14930,Komtanoo Pinpimai (THA),M,CWT,85,81,YELLOW,76.0,"Pen, early turn and no tag",Depth Competition,2018-03-29,3,2018,5,2,THA
14931,Davide Carrera (ITA),M,CWT,90,90,WHITE,90.0,Ok,Depth Competition,2018-03-29,3,2018,36,28,ITA
14928,Stanley Sradaputta (IDN),M,CWT,73,73,WHITE,73.0,Ok,Depth Competition,2018-03-29,3,2018,19,5,IDN
14927,Joan Capdevila (ESP),M,CWT,75,75,WHITE,75.0,Ok,Depth Competition,2018-03-29,3,2018,2,0,ESP
14926,Emily Tucker (USA),F,CWT,45,42,YELLOW,38.0,"Pen, early turn and no tag",Depth Competition,2018-03-29,3,2018,0,0,USA
14924,Adam De La Mare (GBR),M,FIM,70,70,RED,0.0,Dqbo,Depth Competition,2018-03-29,3,2018,3,2,GBR
14923,Marc Anop (USA),M,FIM,67,67,WHITE,67.0,Ok,Depth Competition,2018-03-29,3,2018,0,0,USA
14929,Costa Lin Zhu (CHN),M,CWT,80,80,WHITE,80.0,Ok,Depth Competition,2018-03-29,3,2018,3,2,CHN
14943,Adam De La Mare (GBR),M,CWT,62,62,WHITE,62.0,Ok,Depth Competition,2018-03-30,3,2018,4,1,GBR
14947,Costa Lin Zhu (CHN),M,FIM,70,70,WHITE,70.0,Ok,Depth Competition,2018-03-30,3,2018,4,0,CHN
14945,Emily Tucker (USA),F,CWT,45,45,WHITE,45.0,Ok,Depth Competition,2018-03-30,3,2018,1,1,USA
14944,Thibault Guignes (FRA),M,CWT,85,59,YELLOW,32.0,"Pen, early turn and no tag",Depth Competition,2018-03-30,3,2018,37,9,FRA
14942,Marc Anop (USA),M,CWT,70,70,WHITE,70.0,Ok,Depth Competition,2018-03-30,3,2018,1,0,USA
14935,Davide Carrera (ITA),M,CNF,60,60,WHITE,60.0,Ok,Depth Competition,2018-03-30,3,2018,37,3,ITA
14939,Diana Diana Garcia (ESP),F,CNF,31,31,YELLOW,30.0,"Pen, no tag",Depth Competition,2018-03-30,3,2018,1,1,ESP
14938,Natalie Rudman (ZAF),F,CNF,40,40,WHITE,40.0,Ok,Depth Competition,2018-03-30,3,2018,6,2,ZAF
14937,Joan Capdevila (ESP),M,CNF,40,40,WHITE,40.0,Ok,Depth Competition,2018-03-30,3,2018,3,0,ESP
14936,Stanley Sradaputta (IDN),M,CNF,47,47,WHITE,47.0,Ok,Depth Competition,2018-03-30,3,2018,20,3,IDN
14941,Komtanoo Pinpimai (THA),M,CWT,85,82,YELLOW,78.0,"Pen, early turn and no tag",Depth Competition,2018-03-30,3,2018,6,3,THA
14946,Lenica Reggie (FIN),F,FIM,52,52,WHITE,52.0,Ok,Depth Competition,2018-03-30,3,2018,1,0,FIN
14940,Andrea Giaier (ITA),M,CNF,25,25,WHITE,25.0,Ok,Depth Competition,2018-03-30,3,2018,1,0,ITA
14960,Natalie Rudman (ZAF),F,CWT,64,64,WHITE,64.0,Ok,Depth Competition,2018-03-31,3,2018,7,1,ZAF
14959,Lenica Reggie (FIN),F,CWT,45,45,WHITE,45.0,Ok,Depth Competition,2018-03-31,3,2018,2,0,FIN
14958,Komtanoo Pinpimai (THA),M,CWT,85,85,RED,0.0,"Dqother, pull",Depth Competition,2018-03-31,3,2018,7,4,THA
14957,Joan Capdevila (ESP),M,CWT,78,78,WHITE,78.0,Ok,Depth Competition,2018-03-31,3,2018,4,1,ESP
14956,Andrea Giaier (ITA),M,CWT,42,42,WHITE,42.0,Ok,Depth Competition,2018-03-31,3,2018,2,0,ITA
14955,Costa Lin Zhu (CHN),M,CNF,60,60,WHITE,60.0,Ok,Depth Competition,2018-03-31,3,2018,5,1,CHN
14954,Marc Anop (USA),M,CNF,45,45,WHITE,45.0,Ok,Depth Competition,2018-03-31,3,2018,2,0,USA
14953,Diana Diana Garcia (ESP),F,CNF,31,31,WHITE,31.0,Ok,Depth Competition,2018-03-31,3,2018,2,2,ESP
14952,Cristian Castaño Villa (COL),M,CNF,58,58,RED,0.0,"Dqother, pull",Depth Competition,2018-03-31,3,2018,8,2,COL
14951,Adam De La Mare (GBR),M,CNF,45,45,WHITE,45.0,Ok,Depth Competition,2018-03-31,3,2018,5,0,GBR
14950,Emily Tucker (USA),F,FIM,45,45,WHITE,45.0,Ok,Depth Competition,2018-03-31,3,2018,2,0,USA
14949,Stanley Sradaputta (IDN),M,FIM,73,73,YELLOW,72.0,"Pen, no tag",Depth Competition,2018-03-31,3,2018,21,11,IDN
14948,Thibault Guignes (FRA),M,FIM,106,106,WHITE,106.0,Ok,Depth Competition,2018-03-31,3,2018,38,27,FRA
15120,Cornelius Friesendorf (DEU),M,CWT,53,53,WHITE,53.0,-,Mixed Competition,2018-04-04,4,2018,11,4,DEU
15122,Esmail Alansi (SAU),M,FIM,37,37,WHITE,37.0,-,Mixed Competition,2018-04-04,4,2018,0,0,SAU
15121,Sanda Delija (HRV),F,FIM,60,60,WHITE,60.0,-,Mixed Competition,2018-04-04,4,2018,0,0,HRV
15123,Oksana Snizhko (UKR),F,FIM,50,50,WHITE,50.0,-,Mixed Competition,2018-04-04,4,2018,0,0,UKR
14832,Alejandro Lemus (MEX),M,FIM,92,74,YELLOW,55.0,No tag,Depth Competition,2018-05-03,5,2018,71,28,MEX
14834,John Muñoz (COL),M,FIM,51,51,WHITE,51.0,-,Depth Competition,2018-05-03,5,2018,0,0,COL
14826,Alessia Zecchini (ITA),F,CWT,103,103,WHITE,103.0,-,Depth Competition,2018-05-03,5,2018,11,8,ITA
14827,Ricardo Dario Montans Ponce (ARG),M,CWT,76,76,WHITE,76.0,-,Depth Competition,2018-05-03,5,2018,16,9,ARG
