,onehotencoder__Gender_F,onehotencoder__Gender_M,onehotencoder__Discipline_CNF,onehotencoder__Discipline_CWT,onehotencoder__Discipline_CWTB,onehotencoder__Discipline_FIM,onehotencoder__Card_RED,onehotencoder__Card_WHITE,onehotencoder__Card_YELLOW,onehotencoder__Event Type_Competition,onehotencoder__Event Type_Depth Competition,onehotencoder__Event Type_Mixed Competition,onehotencoder__Event Type_Pool Competition,onehotencoder__Event Type_Team Competition,onehotencoder__Event Type_World Championship,onehotencoder__Event Type_Worldrecord attempt,remainder__Name,remainder__Country,remainder__AP,remainder__RP,remainder__Depth_Difference,remainder__Points,remainder__Remarks,remainder__Day,remainder__Month,remainder__Year,remainder__Experience Dive,remainder__Experience Discipline
103,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pierre Frolla,MCO,0,80,-80,80.0,OK,2001-08-17,8,2001,4,2
104,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Martin Stepanek,CZE,0,90,-90,90.0,OK,2001-09-08,9,2001,0,0
105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mandy-Rae Cruickshank/Krack,CAN,0,50,-50,50.0,OK,2001-11-10,11,2001,1,1
106,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Kerstin Mattes,DEU,0,46,-46,46.0,OK,2001-11-10,11,2001,1,1
107,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Melitta Adany,HRV,0,46,-46,46.0,OK,2001-11-10,11,2001,0,0
108,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tanya Streeter,USA,0,60,-60,60.0,OK,2001-11-10,11,2001,3,2
109,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Marion Audoire,FRA,0,40,-40,40.0,OK,2001-11-10,11,2001,0,0
110,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Herbert Nitsch,AUT,0,86,-86,86.0,OK,2001-11-10,11,2001,1,1
111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Anne Puustinen,FIN,0,40,-40,40.0,OK,2001-11-10,11,2001,0,0
112,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sophie Passalaqua,FRA,0,56,-56,56.0,OK,2001-11-10,11,2001,1,1
113,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Umberto Pelizzari,ITA,0,73,-73,73.0,OK,2001-11-10,11,2001,3,3
114,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Brigitte Banegas,FRA,0,46,-46,46.0,OK,2001-11-10,11,2001,1,1
115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,0,40,-40,40.0,OK,2001-11-10,11,2001,1,1
116,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sascha Dench,AUS,0,42,-42,42.0,OK,2001-11-10,11,2001,0,0
117,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Megumi Matsumoto,JPN,0,43,-43,43.0,OK,2001-11-10,11,2001,1,1
118,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Zeljko Vedris,HRV,0,56,-56,56.0,OK,2001-11-10,11,2001,0,0
119,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Bill Strömberg,SWE,0,62,-62,62.0,OK,2001-11-10,11,2001,1,1
120,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Claude Chapuis,FRA,0,64,-64,64.0,OK,2001-11-10,11,2001,2,2
121,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos Coste,VEN,0,68,-68,68.0,OK,2001-11-10,11,2001,1,1
122,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Stig Åvall Severinsen,DNK,0,62,-62,62.0,OK,2001-11-10,11,2001,0,0
123,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Karsten Schneider,DEU,0,56,-56,56.0,OK,2001-11-10,11,2001,0,0
124,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Alain Dujet,FRA,0,64,-64,64.0,OK,2001-11-10,11,2001,2,2
125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin Stepanek,CZE,0,62,-62,62.0,OK,2001-11-10,11,2001,1,0
126,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonas Landén,SWE,0,62,-62,62.0,OK,2001-11-10,11,2001,0,0
127,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Manuela Acco,ITA,0,46,-46,46.0,OK,2001-11-10,11,2001,0,0
128,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Gaspare Battaglia,ITA,0,70,-70,70.0,OK,2001-11-10,11,2001,1,1
129,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Kurt Teichgräber,DEU,0,62,-62,62.0,OK,2001-11-10,11,2001,1,1
130,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Jean-Pol François,BEL,0,56,-56,56.0,OK,2001-11-10,11,2001,1,1
131,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Manolis Giankos,GRC,0,81,-81,81.0,OK,2001-11-10,11,2001,1,1
132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Birgit Ehrenbolger,CHE,0,38,-38,38.0,OK,2001-11-10,11,2001,2,2
133,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Peter Weinmann,CHE,0,60,-60,60.0,OK,2001-11-10,11,2001,1,1
134,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Annabel Edwards,USA,0,49,-49,49.0,OK,2001-11-10,11,2001,0,0
135,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ilaria Molinari,ITA,0,51,-51,51.0,OK,2001-11-10,11,2001,0,0
136,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sebastian Schultz,USA,0,58,-58,58.0,OK,2001-11-10,11,2001,1,1
137,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tara Cunningham,CAN,0,40,-40,40.0,OK,2001-11-10,11,2001,0,0
138,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Stéphane Mifsud,FRA,0,66,-66,66.0,OK,2001-11-10,11,2001,1,1
139,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Pierre Frolla,MCO,0,75,-75,75.0,OK,2001-11-10,11,2001,5,2
140,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Karoline Meyer,BRA,0,45,-45,45.0,OK,2001-11-10,11,2001,1,1
141,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Nobuko Kishida,JPN,0,37,-37,37.0,OK,2001-11-10,11,2001,2,2
142,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Patrik Musimu,BEL,0,70,-70,70.0,OK,2001-11-10,11,2001,1,1
143,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Maike Münster,DEU,0,42,-42,42.0,OK,2001-11-10,11,2001,1,1
144,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Stephanie Ortlepp,DEU,0,48,-48,48.0,OK,2001-11-10,11,2001,0,0
145,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sharanne Wheeler,USA,0,45,-45,45.0,OK,2001-11-10,11,2001,2,2
146,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Frank Hund,DEU,0,56,-56,56.0,OK,2001-11-10,11,2001,0,0
147,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Silvia Dal Bon,ITA,0,51,-51,51.0,OK,2001-11-10,11,2001,0,0
148,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Anne-Marie Kitchen-Wheeler,GBR,0,41,-41,41.0,OK,2001-11-10,11,2001,1,1
149,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Davide Carrera,ITA,0,70,-70,70.0,OK,2001-11-10,11,2001,2,2
150,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tom Lightfoot,CAN,0,60,-60,60.0,OK,2001-11-10,11,2001,0,0
151,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazuaki Ichikawa,JPN,0,60,-60,60.0,OK,2001-11-10,11,2001,1,1
152,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mary Naylor,GBR,0,38,-38,38.0,OK,2001-11-10,11,2001,0,0
153,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Jean-Michel Pardon,FRA,0,72,-72,72.0,OK,2001-11-10,11,2001,2,2
154,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathias Lanner,SWE,0,62,-62,62.0,OK,2001-11-10,11,2001,0,0
155,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Brownsword,CAN,0,12,-12,12.0,OK,2002-03-23,3,2002,0,0
156,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Damiano Angoli,ITA,0,30,-30,30.0,OK,2002-03-23,3,2002,0,0
157,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,John Nunes,ZAF,0,35,-35,35.0,OK,2002-03-23,3,2002,0,0
158,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Greg Fee,CAN,0,13,-13,13.0,OK,2002-03-23,3,2002,0,0
159,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Noah Russel,CAN,0,37,-37,37.0,OK,2002-03-23,3,2002,0,0
160,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Brent Pascall,CAN,0,35,-35,35.0,OK,2002-03-23,3,2002,0,0
161,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Erik Young,GBR,0,35,-35,35.0,OK,2002-03-23,3,2002,0,0
162,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tony Gray,CAN,0,32,-32,32.0,OK,2002-03-23,3,2002,0,0
163,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos Armas,CUB,0,30,-30,30.0,OK,2002-03-23,3,2002,0,0
164,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Herman Cremer,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,0,0
165,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Brendan Posthumus,ZAF,0,38,-38,38.0,OK,2002-03-31,3,2002,0,0
166,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael Christie,ZAF,0,37,-37,37.0,OK,2002-03-31,3,2002,0,0
167,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Herman Cremer,ZAF,0,37,-37,37.0,OK,2002-03-31,3,2002,1,1
168,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Chad Henning,ZAF,0,35,-35,35.0,OK,2002-03-31,3,2002,0,0
169,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Wessel Stander,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,0,0
170,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Richard Bruno,ZAF,0,31,-31,31.0,OK,2002-03-31,3,2002,0,0
171,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyler Nell,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,0,0
172,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Andr? Steytler,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,0,0
173,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Van Zyl Steenekamp,ZAF,0,40,-40,40.0,OK,2002-03-31,3,2002,0,0
174,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheila Du Toit,ZAF,0,41,-41,41.0,OK,2002-03-31,3,2002,0,0
175,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dagmar Muhlbauer,ZAF,0,32,-32,32.0,OK,2002-03-31,3,2002,0,0
176,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tony Doult,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,0,0
177,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Richard Bruno,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,1,1
178,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Volkmar Fischer,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,0,0
179,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Van Zyl Steenekamp,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,1,1
180,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Andr? Steytler,ZAF,0,19,-19,19.0,OK,2002-03-31,3,2002,1,1
181,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hennie Potgieter,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,0,0
182,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Brendan Posthumus,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,1,1
183,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheila Du Toit,ZAF,0,40,-40,40.0,OK,2002-03-31,3,2002,1,1
184,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Wessel Stander,ZAF,0,40,-40,40.0,OK,2002-03-31,3,2002,1,1
185,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Richard Bruno,ZAF,0,34,-34,34.0,OK,2002-03-31,3,2002,2,2
186,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Greg Lewis-Monto,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,0,0
187,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael Christie,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,1,1
188,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Paulo Andr?,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,0,0
189,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Gavin Earle,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,0,0
190,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyler Nell,ZAF,0,25,-25,25.0,OK,2002-03-31,3,2002,1,1
191,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Chad Henning,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,1,1
192,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheila Du Toit,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,2,2
193,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dagmar Muhlbauer,ZAF,0,30,-30,30.0,OK,2002-03-31,3,2002,1,1
194,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hennie Potgieter,ZAF,0,40,-40,40.0,OK,2002-03-31,3,2002,1,1
195,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Herman Cremer,ZAF,0,47,-47,47.0,OK,2002-03-31,3,2002,2,2
196,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Greg Lewis-Monto,ZAF,0,40,-40,40.0,OK,2002-03-31,3,2002,1,1
197,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Gavin Earle,ZAF,0,45,-45,45.0,OK,2002-03-31,3,2002,1,1
198,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Chad Henning,ZAF,0,40,-40,40.0,OK,2002-03-31,3,2002,2,2
199,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Volkmar Fischer,ZAF,0,40,-40,40.0,OK,2002-03-31,3,2002,1,1
200,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Gavin Earle,ZAF,0,40,-40,40.0,OK,2002-03-31,3,2002,2,2
201,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Paulo Andr?,ZAF,0,42,-42,42.0,OK,2002-03-31,3,2002,1,1
202,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael Christie,ZAF,0,40,-40,40.0,OK,2002-03-31,3,2002,2,2
203,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Wessel Stander,ZAF,0,41,-41,41.0,OK,2002-03-31,3,2002,2,2
204,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Paulo Andr?,ZAF,0,41,-41,41.0,OK,2002-03-31,3,2002,2,2
205,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Greg Lewis-Monto,ZAF,0,42,-42,42.0,OK,2002-03-31,3,2002,2,2
206,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Volkmar Fischer,ZAF,0,46,-46,46.0,OK,2002-03-31,3,2002,2,2
207,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Karoline Meyer,BRA,0,37,-37,37.0,OK,2002-04-21,4,2002,2,2
208,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eveline V. Guimarães Brussolo,BRA,0,20,-20,20.0,OK,2002-04-21,4,2002,0,0
209,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Paulucci Rodrigues Paula Maria,BRA,0,25,-25,25.0,OK,2002-04-21,4,2002,0,0
210,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,José Ronaldo De Morais Filho,BRA,0,20,-20,20.0,OK,2002-04-21,4,2002,0,0
211,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Roberto Nakamura,BRA,0,37,-37,37.0,OK,2002-04-21,4,2002,0,0
212,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Gabriel Emery Santana,BRA,0,37,-37,37.0,OK,2002-04-21,4,2002,0,0
213,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ricardo Augusto Gomes Da Costa,BRA,0,35,-35,35.0,OK,2002-04-21,4,2002,0,0
214,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Alexandre Augusto Fraenker,BRA,0,22,-22,22.0,OK,2002-04-21,4,2002,0,0
215,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Philipp Von Heydebreck,DEU,0,32,-32,32.0,OK,2002-04-21,4,2002,0,0
216,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Elon Constantino De Aguiar Filho,BRA,0,30,-30,30.0,OK,2002-04-21,4,2002,0,0
217,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Gabriela Fleith Otuki,BRA,0,28,-28,28.0,OK,2002-04-21,4,2002,0,0
218,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Andrea Petruzziello,BRA,0,25,-25,25.0,OK,2002-04-21,4,2002,0,0
219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Marcelo De Olveira Pinto,BRA,0,30,-30,30.0,OK,2002-04-21,4,2002,0,0
220,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Greg Fee,CAN,0,16,-16,16.0,OK,2002-05-24,5,2002,1,1
221,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Peter Pazdera,CAN,0,40,-40,40.0,OK,2002-05-24,5,2002,0,0
222,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Erik Young,GBR,0,29,-29,29.0,OK,2002-05-24,5,2002,1,1
223,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Perry Gladstone,CAN,0,15,-15,15.0,OK,2002-05-24,5,2002,0,0
224,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Tom Lightfoot,CAN,0,60,-60,60.0,OK,2002-05-24,5,2002,1,1
225,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Damiano Angoli,ITA,0,50,-50,50.0,OK,2002-05-24,5,2002,1,1
