Start,Diver,Gender,Discipline,Line,Official Top,AP,RP,Card,Points,Remarks,Title Event,Event Type,Day,Category Event
80,Changmo Kim (KOR),M,CWTB,,00:00,40,14 m,YELLOW,0.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
81,Hyuksung Kwon (KOR),M,CWTB,,00:00,40,40 m,WHITE,40.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
82,Dohwan Lee (KOR),M,CWTB,,00:00,40,40 m,WHITE,40.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
83,Jaejun Lee (KOR),M,CWTB,,00:00,26,26 m,WHITE,26.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
84,Sungha Park (KOR),M,CNF,,00:00,30,30 m,WHITE,30.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
85,Gyusik Choi (KOR),M,CNF,,00:00,40,40 m,WHITE,40.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
86,Gimun Kwak (KOR),M,CNF,,00:00,40,40 m,WHITE,40.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
87,Youngcheol Song (KOR),M,CNF,,00:00,23,23 m,WHITE,23.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
88,Sungjin Gwak (KOR),M,CNF,,00:00,21,21 m,WHITE,21.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
89,Kyeongjin Hwang (KOR),F,CNF,,00:00,20,20 m,WHITE,20.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
90,Soobeen Jung (KOR),F,CNF,,00:00,30,30 m,RED,0.0,Dqairways,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
91,Sangwon Yoon (KOR),M,CNF,,00:00,40,33 m,YELLOW,25.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
92,Taein Kim (KOR),M,CNF,,00:00,40,40 m,RED,0.0,Dqbo-surface,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
93,Philyoung Lee (KOR),M,CNF,,00:00,40,40 m,WHITE,40.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
94,Youngtae Kim (KOR),M,FIM,,00:00,40,40 m,WHITE,40.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
95,Hyeonsoo Kim (KOR),M,FIM,,00:00,30,26 m,YELLOW,21.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
96,Jahyun Eom (KOR),M,FIM,,00:00,40,40 m,WHITE,40.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
97,Jahyun Eom (KOR),M,FIM,,00:00,40,40 m,WHITE,40.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
98,Yong-Cheol Hwang (KOR),M,FIM,,00:00,31,31 m,WHITE,31.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
99,Dae Jong Noh (KOR),M,FIM,,00:00,35,28 m,YELLOW,20.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
100,Geeyoon Kang (KOR),F,FIM,,00:00,25,25 m,WHITE,25.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
101,Jeongho Park (KOR),M,FIM,,00:00,40,40 m,WHITE,40.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
102,Kyoungmi Choi (KOR),F,FIM,,00:00,40,40 m,WHITE,40.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
103,Minseok Lee (KOR),M,FIM,,00:00,40,40 m,WHITE,40.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
104,Juhui Kim (KOR),F,FIM,,00:00,35,35 m,WHITE,35.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
105,Kunsu Kim (KOR),M,FIM,,00:00,25,20 m,YELLOW,14.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
106,Hyunshuk Youn (KOR),M,FIM,,00:00,35,31 m,YELLOW,26.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
107,Jaekwang Kim (KOR),M,FIM,,00:00,32,16 m,YELLOW,0.0,"Dqairways,no tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
108,Seulgi Gu (KOR),F,FIM,,00:00,23,23 m,WHITE,23.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
109,Jiwon Min (KOR),F,FIM,,00:00,21,21 m,WHITE,21.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
110,Uisong Yang (KOR),F,FIM,,00:00,30,22 m,YELLOW,13.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
111,Suyong Park (KOR),M,FIM,,00:00,27,3 m,YELLOW,0.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
112,Seonwoo Hwang (KOR),M,FIM,,00:00,40,40 m,RED,0.0,Dqairways,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
113,Mingyu Jeon (KOR),M,FIM,,00:00,25,25 m,WHITE,25.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
114,Yuan Gwon (KOR),F,FIM,,00:00,25,13 m,YELLOW,0.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
115,Seung Jin Lee (KOR),M,FIM,,00:00,15,12 m,YELLOW,8.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
116,Sunyoung Yun (KOR),F,FIM,,00:00,12,12 m,WHITE,12.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
117,Jungsun Hwang (KOR),F,FIM,,00:00,15,15 m,WHITE,15.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
118,Sun Mi Kim (KOR),F,FIM,,00:00,34,28 m,YELLOW,21.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
119,Kang Dongkyun (KOR),M,FIM,,00:00,40,37 m,YELLOW,33.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
120,Arim Kim (KOR),F,FIM,,00:00,10,10 m,WHITE,10.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
121,Taero Lee (KOR),M,FIM,,00:00,16,16 m,WHITE,16.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
122,Jaewook Shin (KOR),M,FIM,,00:00,35,35 m,WHITE,35.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
123,Yi Kyeong Kim (KOR),F,FIM,,00:00,35,35 m,WHITE,35.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
124,Eunhye Jang (KOR),F,FIM,,00:00,40,40 m,RED,0.0,Dqbo-surface,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
125,Song A Chae (KOR),F,FIM,,00:00,31,25 m,RED,0.0,"No tag,rp<ap,dqsp",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
126,Songe Kim (KOR),F,FIM,,00:00,30,24 m,RED,0.0,"No tag,rp<ap,dqairways",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
127,Se Jeong Yang (KOR),M,FIM,,00:00,25,18 m,YELLOW,10.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
128,Hyojeong Kim (KOR),F,FIM,,00:00,20,20 m,RED,0.0,Dqsp,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
129,Seung Woo Jeon (KOR),M,FIM,,00:00,40,40 m,WHITE,40.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
130,Sangho Moon (KOR),M,FIM,,00:00,40,40 m,WHITE,0.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
131,Yongju Lee (KOR),F,CWT,,00:00,40,40 m,WHITE,40.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
132,Heebeom Park (KOR),M,CWTB,,00:00,25,25 m,RED,0.0,Dqsp,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
133,Heonjeong Kim (KOR),M,CWTB,,00:00,25,25 m,WHITE,25.0,Ok,4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
134,Eunjoo Ko (KOR),F,FIM,,00:00,40,38 m,YELLOW,35.0,"No tag,rp<ap",4th Freediving 815 AIDA Depth Competition,Depth Competition,2020-08-15,other
1,Natalia Domashenko (RUS),F,CWT,,00:00,47,47 m,WHITE,47.0,Ok,AIDA rehearsal competition,Depth Competition,2020-09-01,other
2,Irina Mordvintseva (RUS),F,CWTB,,00:00,30,30 m,WHITE,30.0,Ok,AIDA rehearsal competition,Depth Competition,2020-09-01,other
3,Tatjana Skobo (HRV),F,CWTB,,00:00,38,38 m,WHITE,38.0,Ok,AIDA rehearsal competition,Depth Competition,2020-09-01,other
4,Natalia Domashenko (RUS),F,CWTB,,00:00,45,45 m,WHITE,45.0,Ok,AIDA rehearsal competition,Depth Competition,2020-09-01,other
5,Anthony Wagner (DEU),M,CWTB,,00:00,58,16 m,YELLOW,0.0,"No tag,rp<ap",AIDA rehearsal competition,Depth Competition,2020-09-01,other
6,David Granjon (FRA),M,CWTB,,00:00,45,45 m,WHITE,45.0,Ok,AIDA rehearsal competition,Depth Competition,2020-09-01,other
7,Vedran Mrvoš (HRV),M,CWTB,,00:00,50,50 m,WHITE,50.0,Ok,AIDA rehearsal competition,Depth Competition,2020-09-01,other
8,Tatjana Skobo (HRV),F,CNF,,00:00,32,32 m,WHITE,32.0,Ok,AIDA rehearsal competition,Depth Competition,2020-09-01,other
9,Anthony Wagner (DEU),M,CNF,,00:00,49,41 m,RED,0.0,"No tag,rp<ap,dqother",AIDA rehearsal competition,Depth Competition,2020-09-01,other
10,Simon Kleinhans (DEU),M,FIM,,00:00,25,25 m,WHITE,25.0,Ok,AIDA rehearsal competition,Depth Competition,2020-09-01,other
11,Irina Mordvintseva (RUS),F,FIM,,00:00,30,26 m,YELLOW,21.0,No tag,AIDA rehearsal competition,Depth Competition,2020-09-01,other
12,Vladimir Soic (HRV),M,FIM,,00:00,45,45 m,WHITE,45.0,Ok,AIDA rehearsal competition,Depth Competition,2020-09-01,other
13,Petar Klovar (HRV),M,FIM,,00:00,100,82 m,YELLOW,63.0,"No tag,rp<ap",AIDA rehearsal competition,Depth Competition,2020-09-01,other
14,Ana Petkovic (HRV),F,FIM,,00:00,13,13 m,WHITE,13.0,Ok,AIDA rehearsal competition,Depth Competition,2020-09-01,other
15,David Granjon (FRA),M,FIM,,00:00,55,55 m,WHITE,55.0,Ok,AIDA rehearsal competition,Depth Competition,2020-09-01,other
1,Marie-Eve Potvin (CAN),F,CWTB,1.0,19:45,20,20 m,WHITE,20.0,Ok,AIDA EPREUVE SPECIALE INDIVIDUELLE APNEACITY 2020,Depth Competition,2020-09-26,other
2,Marie-Helene Dumais (CAN),F,CWTB,1.0,19:55,22,22 m,RED,0.0,Dqsp,AIDA EPREUVE SPECIALE INDIVIDUELLE APNEACITY 2020,Depth Competition,2020-09-26,other
3,Irene Marcoux (CAN),F,CWTB,1.0,20:05,22,22 m,WHITE,22.0,Ok,AIDA EPREUVE SPECIALE INDIVIDUELLE APNEACITY 2020,Depth Competition,2020-09-26,other
4,Eric Almanza (CAN),M,CWTB,1.0,20:15,25,25 m,WHITE,25.0,Ok,AIDA EPREUVE SPECIALE INDIVIDUELLE APNEACITY 2020,Depth Competition,2020-09-26,other
5,Sylvain Desaulniers (CAN),M,CWTB,1.0,20:25,36,36 m,WHITE,36.0,Ok,AIDA EPREUVE SPECIALE INDIVIDUELLE APNEACITY 2020,Depth Competition,2020-09-26,other
6,Andrew Ryzebol (CAN),M,CWTB,1.0,20:35,63,63 m,WHITE,63.0,Ok,AIDA EPREUVE SPECIALE INDIVIDUELLE APNEACITY 2020,Depth Competition,2020-09-26,other
7,Nathalie Rémillard (CAN),F,FIM,1.0,20:45,30,30 m,WHITE,30.0,Ok,AIDA EPREUVE SPECIALE INDIVIDUELLE APNEACITY 2020,Depth Competition,2020-09-26,other
8,Daniel Archambault (CAN),M,FIM,1.0,20:55,31,31 m,WHITE,31.0,Ok,AIDA EPREUVE SPECIALE INDIVIDUELLE APNEACITY 2020,Depth Competition,2020-09-26,other
1,Vladimir Soic (HRV),M,FIM,,00:00,50,42 m,YELLOW,33.0,"No tag,rp<ap",AIDA Adriatic depth comp chill out,Depth Competition,2020-09-14,other
2,Zoran Nebic (HRV),M,FIM,,00:00,15,11 m,YELLOW,6.0,"No tag,rp<ap",AIDA Adriatic depth comp chill out,Depth Competition,2020-09-14,other
3,Petar Klovar (HRV),M,CNF,,00:00,70,63 m,YELLOW,55.0,"No tag,rp<ap",AIDA Adriatic depth comp chill out,Depth Competition,2020-09-14,other
4,Vitomir Maričić (HRV),M,CNF,,00:00,70,70 m,WHITE,70.0,Ok,AIDA Adriatic depth comp chill out,Depth Competition,2020-09-14,other
5,Vedran Mrvoš (HRV),M,CNF,,00:00,35,28 m,YELLOW,20.0,"No tag,rp<ap",AIDA Adriatic depth comp chill out,Depth Competition,2020-09-14,other
6,Martin Žagar (HRV),M,CNF,,00:00,20,20 m,WHITE,20.0,Ok,AIDA Adriatic depth comp chill out,Depth Competition,2020-09-14,other
7,Vladimir Soic (HRV),M,CNF,,00:00,27,27 m,WHITE,27.0,Ok,AIDA Adriatic depth comp chill out,Depth Competition,2020-09-14,other
8,Miloš Ivačković (SRB),M,CWTB,,00:00,35,35 m,WHITE,35.0,Ok,AIDA Adriatic depth comp chill out,Depth Competition,2020-09-14,other
9,Jakov Misurac (HRV),M,CWTB,,00:00,12,12 m,WHITE,12.0,Ok,AIDA Adriatic depth comp chill out,Depth Competition,2020-09-14,other
10,Ana Petkovic (HRV),F,CWTB,,00:00,12,12 m,WHITE,12.0,Ok,AIDA Adriatic depth comp chill out,Depth Competition,2020-09-14,other
1,Jennifer Wendland (DEU),F,FIM,,00:00,85,85 m,WHITE,85.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-20,other
2,Michel Filinis2 (BRA),M,FIM,,00:00,58,58 m,WHITE,58.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-20,other
3,Thibault Guignes (FRA),M,FIM,,00:00,100,100 m,WHITE,100.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-20,other
4,Ken Kiriyama (JPN),M,CWTB,,00:00,76,69 m,YELLOW,61.0,No tag,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-20,other
5,Fayrouz El Mehdawi (GRC),F,CWTB,,00:00,61,53 m,YELLOW,44.0,"No tag,rp<ap",AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-20,other
6,Florian Burghardt (CHE),M,CWT,,00:00,75,75 m,WHITE,75.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-20,other
7,Borislav Tonchev (BGR),M,CWT,,00:00,55,55 m,RED,0.0,Dqother,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-20,other
8,Peter Balck (SWE),M,CWT,,00:00,81,81 m,WHITE,81.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-20,other
9,Nicole Edensbo (SWE),F,CWT,,00:00,88,88 m,WHITE,88.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-20,other
10,Christos Karelos (GRC),M,CWT,,00:00,110,110 m,WHITE,110.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-20,other
11,Tomas Schiffer (SWE),M,CWT,,00:00,80,80 m,WHITE,80.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-20,other
12,Eleni Akritopoulou (GRC),F,CWTB,,00:00,55,55 m,WHITE,55.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-20,other
13,Alice Modolo (FRA),F,CWT,,00:00,75,75 m,WHITE,75.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-20,other
1,Ken Kiriyama (JPN),M,CNF,,00:00,56,56 m,WHITE,56.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-21,other
2,Marianna Gillespie (FRA),F,FIM,,00:00,80,80 m,WHITE,80.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-21,other
3,Michel Filinis2 (BRA),M,FIM,,00:00,61,61 m,WHITE,61.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-21,other
4,Thibault Guignes (FRA),M,FIM,,00:00,110,91 m,YELLOW,71.0,"No tag,rp<ap",AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-21,other
5,Florian Burghardt (CHE),M,CWT,,00:00,80,71 m,YELLOW,61.0,"No tag,rp<ap",AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-21,other
6,Jennifer Wendland (DEU),F,CWT,,00:00,88,88 m,WHITE,88.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-21,other
7,Peter Balck (SWE),M,CWT,,00:00,86,32 m,YELLOW,0.0,"No tag,rp<ap",AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-21,other
8,Dean Chipolina (GBR),M,CWT,,00:00,90,90 m,WHITE,90.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-21,other
9,Tomas Schiffer (SWE),M,CWT,,00:00,85,83 m,YELLOW,80.0,"No tag,rp<ap",AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-21,other
10,Borislav Tonchev (BGR),M,CWTB,,00:00,60,37 m,YELLOW,13.0,"No tag,rp<ap",AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-21,other
11,Xavier Daru (FRA),M,CWTB,,00:00,70,58 m,YELLOW,45.0,"No tag,rp<ap",AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-21,other
12,Alice Modolo (FRA),F,CWT,,00:00,85,85 m,WHITE,85.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-21,other
1,Borislav Tonchev (BGR),M,CWT,,00:00,60,60 m,WHITE,60.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-22,other
2,Peter Balck (SWE),M,CWT,,00:00,86,86 m,WHITE,86.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-22,other
3,Ken Kiriyama (JPN),M,CWTB,,00:00,71,71 m,WHITE,71.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-22,other
4,Michel Filinis2 (BRA),M,FIM,,00:00,65,57 m,YELLOW,48.0,No tag,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-22,other
5,Thibault Guignes (FRA),M,FIM,,00:00,110,73 m,YELLOW,35.0,"No tag,rp<ap",AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-22,other
1,Jennifer Wendland (DEU),F,CWTB,,00:00,80,80 m,WHITE,80.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-23,other
2,Ken Kiriyama (JPN),M,CNF,,00:00,60,60 m,WHITE,60.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-23,other
3,Thibault Guignes (FRA),M,FIM,,00:00,110,110 m,WHITE,110.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-23,other
4,Florian Burghardt (CHE),M,CWT,,00:00,80,65 m,YELLOW,49.0,"No tag,rp<ap",AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-23,other
5,Peter Balck (SWE),M,CWT,,00:00,87,87 m,WHITE,87.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-23,other
6,Tomas Schiffer (SWE),M,CWT,,00:00,87,83 m,YELLOW,78.0,"No tag,rp<ap",AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-23,other
7,Alice Modolo (FRA),F,CWT,,00:00,88,88 m,WHITE,88.0,Ok,AIDA Triton Cup Reloaded (WR Status),Depth Competition,2020-09-23,other
1,David Tranfield (GBR),M,FIM,,00:00,70,57 m,YELLOW,43.0,"No tag,rp<ap",Triton Cup Trinity  AIDA,Depth Competition,2020-10-14,other
2,Jens Stoetzner (DEU),M,CWT,,00:00,81,68 m,YELLOW,54.0,"No tag,rp<ap",Triton Cup Trinity  AIDA,Depth Competition,2020-10-14,other
3,Jennifer Wendland (DEU),F,CWT,,00:00,93,88 m,YELLOW,82.0,"No tag,rp<ap",Triton Cup Trinity  AIDA,Depth Competition,2020-10-14,other
4,Nicole Edensbo (SWE),F,CWTB,,00:00,75,75 m,WHITE,75.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-14,other
5,Arnd Steckenborn (DEU),M,CWTB,,00:00,61,61 m,WHITE,61.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-14,other
6,Xavier Daru (FRA),M,CWTB,,00:00,74,74 m,WHITE,74.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-14,other
7,Christos Karelos (GRC),M,CWTB,,00:00,103,103 m NR,WHITE,103.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-14,other
8,Fayrouz El Mehdawi (GRC),F,CWTB,,00:00,63,63 m,WHITE,63.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-14,other
9,Cornelius Friesendorf (DEU),M,CWTB,,00:00,67,67 m,WHITE,67.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-14,other
10,Eleni Akritopoulou (GRC),F,CWTB,,00:00,58,45 m,YELLOW,31.0,No tag,Triton Cup Trinity  AIDA,Depth Competition,2020-10-14,other
1,Arnd Steckenborn (DEU),M,CWT,,00:00,74,74 m,WHITE,74.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-15,other
2,Thibault Guignes (FRA),M,FIM,,00:00,112,95 m,YELLOW,77.0,"No tag,rp<ap",Triton Cup Trinity  AIDA,Depth Competition,2020-10-15,other
3,Jennifer Wendland (DEU),F,FIM,,00:00,88,88 m NR,WHITE,88.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-15,other
4,David Tranfield (GBR),M,FIM,,00:00,70,55 m,YELLOW,39.0,"No tag,rp<ap",Triton Cup Trinity  AIDA,Depth Competition,2020-10-15,other
5,Jens Stoetzner (DEU),M,CWTB,,00:00,70,70 m,WHITE,70.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-15,other
6,Cornelius Friesendorf (DEU),M,CWTB,,00:00,70,70 m,WHITE,70.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-15,other
1,Soeren Schenk (DEU),M,FIM,,00:00,53,53 m,WHITE,53.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-16,other
2,Aris Ioannidis (GRC),M,CWTB,,00:00,54,51 m,YELLOW,47.0,"No tag,rp<ap",Triton Cup Trinity  AIDA,Depth Competition,2020-10-16,other
3,Arnd Steckenborn (DEU),M,CWTB,,00:00,66,66 m,WHITE,66.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-16,other
4,Jens Stoetzner (DEU),M,CNF,,00:00,61,61 m,WHITE,61.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-16,other
1,Fayrouz El Mehdawi (GRC),F,CWTB,,00:00,66,60 m,RED,0.0,"No tag,rp<ap,dqother",Triton Cup Trinity  AIDA,Depth Competition,2020-10-17,other
2,Anna-Karina Schmitt (DEU),F,CWTB,,00:00,59,59 m,WHITE,59.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-17,other
3,Thibault Guignes (FRA),M,FIM,,00:00,112,40 m,YELLOW,0.0,"No tag,rp<ap",Triton Cup Trinity  AIDA,Depth Competition,2020-10-17,other
4,Soeren Schenk (DEU),M,FIM,,00:00,56,48 m,YELLOW,39.0,No tag,Triton Cup Trinity  AIDA,Depth Competition,2020-10-17,other
5,Aris Ioannidis (GRC),M,CNF,,00:00,51,51 m,WHITE,51.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-17,other
6,David Tranfield (GBR),M,CNF,,00:00,50,50 m,WHITE,50.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-17,other
7,Arnd Steckenborn (DEU),M,CWT,,00:00,77,72 m,YELLOW,66.0,"No tag,rp<ap",Triton Cup Trinity  AIDA,Depth Competition,2020-10-17,other
8,Jens Stoetzner (DEU),M,CWT,,00:00,81,81 m,WHITE,81.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-17,other
9,Jennifer Wendland (DEU),F,CWT,,00:00,90,90 m,WHITE,90.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-17,other
10,Christos Karelos (GRC),M,CWT,,00:00,114,114 m,WHITE,114.0,Ok,Triton Cup Trinity  AIDA,Depth Competition,2020-10-17,other
11,Cornelius Friesendorf (DEU),M,CWT,,00:00,78,72 m,YELLOW,65.0,"No tag,rp<ap",Triton Cup Trinity  AIDA,Depth Competition,2020-10-17,other
1,Eunjung Park (KOR),F,FIM,1.0,16:00,48,39 m,YELLOW,29.0,"No tag,rp<ap",Korea Cup  AIDA Depth Competition 2020,Depth Competition,2020-10-24,other
2,Seongeun Kim (KOR),F,FIM,1.0,16:10,40,40 m,WHITE,40.0,Ok,Korea Cup  AIDA Depth Competition 2020,Depth Competition,2020-10-24,other
3,Jaeyoung Kim (KOR),M,FIM,1.0,16:20,60,60 m,WHITE,60.0,Ok,Korea Cup  AIDA Depth Competition 2020,Depth Competition,2020-10-24,other
4,Kyunghwan Oh (KOR),M,FIM,1.0,16:30,45,45 m,WHITE,45.0,Ok,Korea Cup  AIDA Depth Competition 2020,Depth Competition,2020-10-24,other
5,Sunkyoung Lee (KOR),F,FIM,1.0,16:40,36,36 m,WHITE,36.0,Ok,Korea Cup  AIDA Depth Competition 2020,Depth Competition,2020-10-24,other
6,Philyoung Lee (KOR),M,FIM,1.0,16:50,60,49 m,YELLOW,37.0,"No tag,rp<ap",Korea Cup  AIDA Depth Competition 2020,Depth Competition,2020-10-24,other
7,Jeongho Park (KOR),M,FIM,1.0,17:00,45,45 m,WHITE,45.0,Ok,Korea Cup  AIDA Depth Competition 2020,Depth Competition,2020-10-24,other
8,Seungjae Kim (KOR),M,FIM,1.0,17:10,50,48 m,RED,0.0,"No tag,rp<ap,dqsp",Korea Cup  AIDA Depth Competition 2020,Depth Competition,2020-10-24,other
9,Hyunjai Jeong (KOR),M,FIM,1.0,17:20,43,43 m,WHITE,43.0,Ok,Korea Cup  AIDA Depth Competition 2020,Depth Competition,2020-10-24,other
10,Taein Kim (KOR),M,FIM,1.0,17:30,43,40 m,RED,0.0,"No tag,rp<ap,dqsp",Korea Cup  AIDA Depth Competition 2020,Depth Competition,2020-10-24,other
